  Partitions	  BCS[-]	  ICP[-]	  SM[+]	  MQ[+]	  IFN[-]	  WC_time[-]	  Loss[-]
           5	   1.888	   0.378	  0.188	  2.998	   4    	        5.4 	   -1.452
           5	   1.314	   0.309	  0.089	  2.458	   2.8  	        5.53	   -1.37
           5	   1.328	   0.231	  0.091	  2.286	   2.8  	        5.09	   -1.136
           5	   2.015	   0.318	  0.115	  3.012	   3.2  	        5.22	   -2.26
           5	   1.166	   0.372	  0.111	  2.447	   3.6  	        5.4 	   -0.496
           5	   1.754	   0.29 	  0.08 	  2.182	   2.6  	        5.33	   -1.706
           3	   2.19 	   0.126	  0.072	  1.714	   2.667	        4.44	   -1.435
           5	   1.314	   0.173	  0.107	  2.159	   2.6  	        5.53	   -1.153
           3	   1.847	   0.224	  0.101	  1.666	   2.667	        4.21	   -1.171
           4	   1.816	   0.309	  0.093	  2.429	   3.5  	        4.74	   -1.147
           5	   2.015	   0.546	  0.174	  2.965	   5.6  	        5.71	   -0.1
           3	   1.878	   0.129	  0.066	  1.75 	   2.667	        4.58	   -1.156
           3	   1.878	   0.132	  0.076	  1.667	   3    	        4.32	   -0.753
           4	   1.409	   0.322	  0.151	  2.918	   4    	        4.92	   -0.8
           3	   1.878	   0.312	  0.106	  2.18 	   4.333	        4.54	   -0.143
           5	   1.732	   0.431	  0.144	  2.53 	   4.4  	        5.58	   -0.437
           5	   1.488	   0.405	  0.138	  2.801	   3.6  	        5.4 	   -1.232
           4	   2.627	   0.326	  0.087	  2.624	   4.75 	        4.66	   -0.914
           5	   1.43 	   0.201	  0.126	  2.27 	   1.8  	        5.41	   -2.227
           3	   1.638	   0.254	  0.114	  2.228	   3.667	        4.23	   -0.567
           3	   1.878	   0.182	  0.116	  2.235	   4.667	        4.2 	    0.256
           3	   1.311	   0    	  0.027	  1    	   0    	        4.27	   -2.338
           4	   1.643	   0.34 	  0.106	  2.333	   3.75 	        4.95	   -0.672
           5	   2.26 	   0.435	  0.092	  2.606	   5    	        5.2 	   -0.393
           3	   1.311	   0.193	  0.088	  1.667	   2    	        4.19	   -1.259
           5	   1.328	   0.188	  0.124	  1.992	   3    	        5.22	   -0.632
           3	   2.19 	   0.149	  0.061	  1.571	   3    	        4.45	   -0.971
           3	   2.139	   0.177	  0.042	  1.518	   4    	        4.47	    0.124
           5	   1.314	   0.238	  0.089	  2.272	   2.8  	        5.14	   -1.113
           4	   0.983	   0.193	  0.084	  1.625	   1.5  	        5.03	   -1.385
           5	   1.675	   0.459	  0.097	  2.096	   4.2  	        5.2 	   -0.127
           4	   2.068	   0.279	  0.096	  2.266	   5    	        4.84	    0.291
           4	   1.457	   0.241	  0.137	  1.969	   4    	        4.84	    0.196
           4	   1.691	   0.376	  0.099	  2.404	   3.75 	        4.67	   -0.82
           5	   1.636	   0.17 	  0.09 	  2.382	   2    	        5.21	   -2.278
           4	   2.091	   0.442	  0.083	  2.4  	   5.25 	        4.74	    0.234
           3	   2.425	   0.4  	  0.086	  2.398	   5.333	        4.25	    0.024
           3	   1.943	   0.272	  0.081	  1.541	   4    	        4.17	    0.163
           3	   1.878	   0.135	  0.062	  1.69 	   3    	        4.18	   -0.765
           3	   1.311	   0.193	  0.088	  1.667	   2    	        4.61	   -1.259
           3	   2.444	   0.17 	  0.111	  2.382	   3.333	        4.6 	   -1.774
           4	   2.117	   0.458	  0.111	  2.692	   5.25 	        5.27	   -0.128
           5	   1.341	   0.331	  0.144	  2.81 	   3.4  	        5.54	   -1.226
           5	   2.372	   0.551	  0.111	  2.633	   5.6  	        5.71	   -0.067
           4	   2.117	   0.376	  0.084	  2.415	   4    	        4.7 	   -0.992
           3	   1.889	   0.127	  0.064	  1.733	   2.667	        4.58	   -1.146
           4	   1.457	   0.4  	  0.081	  2.215	   4.5  	        4.71	    0.347
           4	   2.32 	   0.406	  0.102	  2.793	   4.5  	        4.71	   -1.121
           3	   1.878	   0.129	  0.066	  1.75 	   2.667	        4.36	   -1.156
           5	   1.767	   0.42 	  0.11 	  2.965	   3.8  	        5.25	   -1.462
           4	   1.66 	   0.309	  0.099	  2.458	   3.5  	        5.11	   -1.026
           5	   2.101	   0.479	  0.13 	  2.713	   4.4  	        5.4 	   -1.023
           4	   1.706	   0.307	  0.128	  2.397	   3.25 	        4.89	   -1.288
           4	   1.643	   0.129	  0.056	  1.75 	   2    	        5.08	   -1.578
           4	   1.643	   0.129	  0.056	  1.75 	   2    	        4.83	   -1.578
           5	   1.488	   0.469	  0.153	  2.944	   4.4  	        5.54	   -0.654
           3	   1.847	   0.248	  0.075	  1.611	   3.333	        4.62	   -0.448
           4	   1.77 	   0.356	  0.098	  2.388	   3.75 	        4.69	   -0.862
           5	   1.694	   0.577	  0.106	  2.564	   4.8  	        5.38	   -0.141
           5	   1.353	   0.328	  0.096	  2.321	   2.8  	        5.2 	   -1.298
           3	   1.535	   0.248	  0.088	  1.611	   3.333	        4.47	   -0.149
           4	   1.417	   0.322	  0.101	  2.417	   3.5  	        4.61	   -0.757
           3	   0.999	   0.193	  0.088	  1.667	   2    	        4.44	   -0.947
           4	   0.983	   0.179	  0.065	  1.724	   1.5  	        5.23	   -1.451
           5	   1.449	   0.278	  0.12 	  2.963	   3.2  	        5.74	   -1.61
           4	   1.691	   0.268	  0.066	  1.592	   3    	        4.67	   -0.617
           5	   1.636	   0.357	  0.095	  2.234	   3.4  	        5.28	   -0.922
           3	   1.311	   0.193	  0.088	  1.667	   2    	        4.46	   -1.259
           3	   1.311	   0.179	  0.079	  1.724	   2    	        4.89	   -1.293
           5	   1.328	   0.325	  0.138	  2.934	   3.2  	        5.08	   -1.525
           3	   1.908	   0.309	  0.122	  2.391	   4.667	        4.29	   -0.063
           5	   1.314	   0.32 	  0.09 	  2.4  	   2.8  	        5.37	   -1.324
           3	   1.889	   0.129	  0.064	  1.75 	   2.667	        4.25	   -1.165
           4	   1.643	   0.309	  0.096	  2.458	   3.5  	        4.69	   -1.006
           4	   2.117	   0.435	  0.121	  2.596	   5.25 	        4.68	   -0.019
           5	   1.99 	   0.52 	  0.08 	  2.979	   4.8  	        5.44	   -0.769
           3	   1.311	   0    	  0.027	  1    	   0    	        4.12	   -2.338
           3	   2.235	   0.309	  0.068	  1.717	   4.667	        4.27	    0.338
           4	   1.532	   0.31 	  0.14 	  2.435	   3    	        4.61	   -1.417
           5	   1.314	   0.306	  0.087	  2.443	   2.8  	        5.33	   -1.35
           4	   1.66 	   0.322	  0.101	  2.417	   3.5  	        4.89	   -1
           5	   1.353	   0.358	  0.133	  2.838	   3.4  	        5.2 	   -1.282
           5	   1.314	   0.312	  0.093	  2.348	   3    	        5.29	   -1.067
           3	   1.407	   0.193	  0.091	  1.667	   2    	        4.52	   -1.358
           3	   1.311	   0.193	  0.088	  1.667	   2    	        4.34	   -1.259
           3	   1.847	   0.248	  0.088	  1.611	   3.333	        4.43	   -0.461
           4	   1.409	   0.308	  0.097	  2.294	   3.25 	        5.1 	   -0.858
           4	   2.336	   0.326	  0.07 	  2.03 	   4.75 	        4.96	   -0.012
           5	   1.65 	   0.364	  0.127	  2.782	   3.6  	        5.47	   -1.323
           5	   1.133	   0.334	  0.082	  2.321	   3.2  	        5.46	   -0.67
           3	   2.678	   0.362	  0.09 	  2.28 	   6    	        5.26	    0.59
           3	   1.901	   0.322	  0.11 	  2.417	   4.667	        5.54	   -0.083
           3	   1.847	   0.238	  0.069	  1.705	   3    	        4.82	   -0.859
           4	   2.527	   0.519	  0.084	  2.786	   5.75 	        4.65	   -0.166
           3	   2.19 	   0.126	  0.072	  1.714	   2.667	        4.26	   -1.435
           3	   2.235	   0.139	  0.061	  1.727	   3    	        4.16	   -1.162
           3	   2.139	   0.315	  0.101	  2.367	   5    	        4.49	    0.078
           4	   1.457	   0.359	  0.091	  2.401	   3.75 	        4.85	   -0.558
           5	   1.675	   0.42 	  0.081	  2.307	   3.6  	        5.18	   -0.883
           3	   1.407	   0.179	  0.082	  1.724	   2    	        4.3 	   -1.392
           3	   1.311	   0.179	  0.079	  1.724	   2    	        4.31	   -1.293
           5	   1.636	   0.366	  0.089	  2.242	   3.4  	        5.87	   -0.933
           3	   2.255	   0.191	  0.052	  1.295	   3.333	        4.5 	   -0.46
           5	   1.488	   0.411	  0.156	  2.449	   3.8  	        5.79	   -0.704
           4	   1.86 	   0.454	  0.105	  2.14 	   5.25 	        4.72	    0.691
           4	   1.715	   0.309	  0.103	  2.458	   3.5  	        5.06	   -1.085
           4	   1.691	   0.277	  0.025	  1.495	   3.5  	        4.95	    0.012
           3	   1.878	   0.238	  0.111	  2.272	   4.667	        4.28	    0.168
           4	   2.125	   0.275	  0.086	  2.376	   3.5  	        5.01	   -1.362
           3	   0.999	   0.179	  0.079	  1.724	   2    	        4.17	   -0.981
           5	   1.314	   0.294	  0.103	  2.355	   2.6  	        5.58	   -1.466
           5	   1.314	   0.309	  0.089	  2.458	   2.8  	        5.12	   -1.37
           5	   1.675	   0.427	  0.084	  2.241	   3.8  	        5.54	   -0.627
           3	   2.479	   0.417	  0.089	  2.298	   6    	        4.77	    0.717
           3	   0.999	   0.047	  0.158	  1.286	   1.667	        4.31	   -0.823
           5	   1.36 	   0.363	  0.149	  3.095	   3    	        5.43	   -1.967
           4	   1.691	   0.323	  0.042	  1.621	   3.5  	        5.07	   -0.177
           4	   1.691	   0.244	  0.052	  1.723	   2.5  	        5.15	   -1.21
           5	   1.314	   0.318	  0.092	  2.333	   2.8  	        6.22	   -1.257
           3	   1.311	   0.193	  0.088	  1.667	   2    	        4.14	   -1.259
           4	   1.643	   0.129	  0.056	  1.75 	   2    	        4.68	   -1.578
           5	   1.353	   0.328	  0.088	  2.358	   2.8  	        5.2 	   -1.327
           3	   1.407	   0.179	  0.08 	  1.654	   2    	        4.2 	   -1.32
           3	   1.889	   0.127	  0.064	  1.733	   2.667	        4.3 	   -1.146
           5	   1.353	   0.339	  0.091	  2.277	   2.8  	        5.15	   -1.26
           3	   1.943	   0.215	  0.061	  1.745	   3.333	        4.26	   -0.631
           5	   1.923	   0.447	  0.159	  2.875	   4.6  	        5.39	   -0.804
           3	   0.999	   0.19 	  0.105	  1.59 	   2.333	        4.65	   -0.551
           5	   1.314	   0.322	  0.139	  2.901	   3.2  	        5.32	   -1.476
           4	   1.643	   0.238	  0.093	  2.341	   3.5  	        4.96	   -0.815
           3	   1.311	   0    	  0.027	  1    	   0    	        4.19	   -2.338
           5	   1.314	   0.309	  0.089	  2.458	   2.8  	        5.18	   -1.37
           4	   1.816	   0.32 	  0.093	  2.4  	   3.5  	        4.73	   -1.129
           3	   1.311	   0.179	  0.079	  1.724	   2    	        4.23	   -1.293
           4	   1.258	   0.384	  0.08 	  2.335	   3.25 	        5.15	   -0.807
           3	   1.535	   0.248	  0.088	  1.611	   3.333	        4.13	   -0.149
           4	   1.643	   0.129	  0.056	  1.75 	   2    	        4.81	   -1.578
           5	   1.314	   0.309	  0.089	  2.458	   2.8  	        4.92	   -1.37
           5	   1.842	   0.415	  0.089	  2.595	   4    	        5.14	   -0.941
           4	   1.691	   0.394	  0.101	  2.404	   4    	        4.59	   -0.59
           4	   1.935	   0.355	  0.114	  2.485	   3.75 	        5.07	   -1.139
           3	   1.311	   0.179	  0.103	  1.654	   2    	        4.19	   -1.247
           3	   1.535	   0.246	  0.146	  2.305	   3    	        4.38	   -1.232
           5	   1.467	   0.378	  0.126	  2.901	   3.4  	        5.45	   -1.472
           4	   1.975	   0.34 	  0.102	  2.434	   3.5  	        4.65	   -1.351
           4	   1.691	   0.36 	  0.098	  2.399	   3.75 	        5.58	   -0.798
           3	   1.407	   0.179	  0.07 	  1.724	   2    	        5.48	   -1.38
           4	   1.888	   0.357	  0.142	  2.391	   5    	        5   	    0.222
           4	   1.691	   0.338	  0.039	  1.623	   4.25 	        4.7 	    0.559
           4	   1.385	   0.248	  0.075	  1.611	   2.5  	        5.19	   -0.819
           4	   1.773	   0.175	  0.102	  2.152	   2.75 	        4.75	   -1.452
           3	   1.824	   0.271	  0.048	  1.654	   4.333	        4.42	    0.536
           4	   1.457	   0.378	  0.095	  2.076	   3.75 	        5.16	   -0.256
           3	   1.542	   0.179	  0.07 	  1.724	   2    	        4.29	   -1.515
           5	   1.548	   0.341	  0.119	  2.465	   2.8  	        5.5 	   -1.673
           3	   1.943	   0.227	  0.048	  1.665	   4.667	        4.19	    0.784
           5	   1.977	   0.46 	  0.102	  2.934	   4    	        5.29	   -1.473
           5	   1.449	   0.469	  0.102	  2.829	   3.8  	        5.23	   -1.049
           3	   2.479	   0.382	  0.102	  2.267	   5.667	        5.3 	    0.437
           5	   1.314	   0.32 	  0.09 	  2.4  	   2.8  	        5.19	   -1.324
           3	   2.517	   0.329	  0.087	  2.361	   5.333	        4.09	    0.039
           3	   2.213	   0.126	  0.065	  1.714	   2.667	        4.24	   -1.451
           5	   1.622	   0.476	  0.142	  3.257	   4.6  	        5.63	   -0.897
           4	   1.532	   0.31 	  0.129	  2.474	   3    	        5.15	   -1.445
           5	   1.591	   0.414	  0.109	  2.766	   3.8  	        5.52	   -1.08
           5	   1.353	   0.415	  0.085	  2.367	   3.2  	        5.76	   -1.02
           3	   1.878	   0.129	  0.066	  1.75 	   2.667	        4.12	   -1.156
           5	   1.81 	   0.463	  0.178	  3.269	   4.2  	        5.53	   -1.52
           5	   2.076	   0.457	  0.119	  2.976	   3.8  	        5.65	   -1.828
           4	   2.033	   0.405	  0.123	  2.791	   4.5  	        5.25	   -0.852
           3	   2.37 	   0.355	  0.121	  2.446	   5    	        4.51	   -0.292
           5	   1.484	   0.345	  0.105	  2.778	   3.6  	        5.22	   -1.112
           5	   1.694	   0.458	  0.072	  2.271	   4.2  	        5.03	   -0.295
           4	   1.66 	   0.321	  0.099	  2.381	   3.5  	        4.67	   -0.961
           3	   2.255	   0.195	  0.051	  1.677	   4.333	        4.77	    0.155
           5	   2.203	   0.483	  0.09 	  2.627	   4.6  	        5.05	   -0.803
           4	   1.811	   0.339	  0.119	  2.268	   3.75 	        4.79	   -0.787
           3	   1.943	   0.243	  0.062	  1.709	   3.333	        4.42	   -0.624
           5	   1.675	   0.382	  0.074	  2.298	   3.6  	        5.18	   -0.829
           5	   1.353	   0.414	  0.085	  2.367	   3.2  	        5.14	   -1.019
           5	   1.314	   0.305	  0.087	  2.38 	   2.8  	        5.6 	   -1.286
           4	   1.457	   0.404	  0.11 	  2.2  	   4.25 	        4.92	    0.079
           3	   0.999	   0.193	  0.088	  1.667	   2    	        4.35	   -0.947
           4	   1.409	   0.322	  0.1  	  2.417	   3.5  	        4.64	   -0.748
           5	   1.328	   0.325	  0.138	  2.934	   3.2  	        5.06	   -1.525
           3	   1.535	   0.162	  0.141	  1.619	   2.333	        4.46	   -1.124
           5	   1.304	   0.417	  0.078	  2.298	   3.8  	        5.44	   -0.297
           3	   1.311	   0    	  0.027	  1    	   0    	        4.17	   -2.338
           3	   1.878	   0.147	  0.076	  1.667	   3    	        4.48	   -0.768
           5	   1.994	   0.421	  0.151	  3.037	   5    	        5.2 	   -0.603
           4	   1.691	   0.229	  0.045	  1.665	   3.5  	        5.07	   -0.13
           4	   1.624	   0.395	  0.041	  1.562	   4.25 	        5.43	    0.628
           5	   1.566	   0.405	  0.128	  3.08 	   3.6  	        5.29	   -1.579
           3	   2.235	   0.139	  0.061	  1.727	   3    	        4.61	   -1.162
           4	   1.457	   0.361	  0.092	  2.414	   3.75 	        4.67	   -0.574
           4	   2.117	   0.543	  0.096	  2.543	   6    	        4.7 	    0.701
           5	   1.881	   0.507	  0.104	  2.868	   4    	        5.13	   -1.36
           5	   1.636	   0.343	  0.072	  2.212	   3.4  	        5.5 	   -0.863
           4	   1.683	   0.33 	  0.081	  2.145	   3.75 	        5.21	   -0.489
           4	   1.643	   0.129	  0.056	  1.75 	   2    	        5.05	   -1.578
           5	   1.455	   0.349	  0.124	  3.074	   3.2  	        5.34	   -1.802
           5	   1.328	   0.312	  0.094	  2.351	   3    	        5.24	   -1.085
           3	   1.311	   0    	  0.027	  1    	   0    	        4.17	   -2.338
           5	   1.675	   0.362	  0.097	  2.38 	   3.2  	        5.13	   -1.314
           4	   1.417	   0.308	  0.096	  2.425	   3.5  	        4.93	   -0.746
           4	   1.457	   0.339	  0.087	  2.342	   3.5  	        4.9 	   -0.725
           5	   1.372	   0.331	  0.089	  2.337	   3.4  	        5.78	   -0.729
           5	   2.114	   0.483	  0.123	  2.9  	   4.2  	        5.15	   -1.42
           5	   1.127	   0.325	  0.136	  2.934	   3.2  	        5.44	   -1.322
           4	   1.691	   0.289	  0.09 	  2.326	   3.75 	        4.66	   -0.646
           3	   2.255	   0.238	  0.043	  1.568	   4.667	        4.81	    0.563
           4	   1.385	   0.254	  0.141	  2.237	   2.75 	        4.73	   -1.267
           5	   1.353	   0.349	  0.092	  2.276	   3.2  	        5.24	   -0.87
           4	   1.701	   0.363	  0.145	  3.095	   3.75 	        4.65	   -1.554
           3	   1.311	   0.047	  0.094	  1.545	   1.667	        4.27	   -1.33
           4	   1.643	   0.308	  0.091	  2.323	   3.25 	        4.89	   -1.115
           5	   1.314	   0.322	  0.165	  2.643	   3.2  	        5.61	   -1.244
           4	   2.153	   0.471	  0.105	  2.391	   6    	        5.13	    0.88
           5	   1.108	   0.1  	  0.15 	  1.928	   1.6  	        5.3 	   -1.686
           4	   1.643	   0.129	  0.056	  1.75 	   2    	        4.88	   -1.578
           3	   1.311	   0.047	  0.158	  1.286	   1.667	        4.29	   -1.135
           4	   1.643	   0.152	  0.054	  1.2  	   2    	        4.91	   -1.049
           5	   1.166	   0.429	  0.126	  2.721	   3.8  	        5.17	   -0.642
           3	   1.638	   0.248	  0.075	  1.611	   3.333	        4.73	   -0.239
           4	   1.691	   0.376	  0.1  	  2.262	   4.25 	        4.86	   -0.179
           5	   1.792	   0.439	  0.107	  2.922	   3.8  	        5.21	   -1.46
           4	   1.643	   0.306	  0.098	  2.425	   3.5  	        4.75	   -0.972
           4	   1.409	   0.316	  0.112	  2.264	   3.75 	        4.75	   -0.351
           3	   2.255	   0.243	  0.06 	  1.717	   4    	        4.55	   -0.275
           5	   1.636	   0.373	  0.09 	  2.233	   3.6  	        5.56	   -0.732
           5	   1.314	   0.313	  0.098	  2.111	   2.6  	        5.4 	   -1.236
           5	   1.63 	   0.39 	  0.134	  2.577	   4.2  	        5.24	   -0.531
           4	   1.643	   0.311	  0.096	  2.083	   3.25 	        4.63	   -0.883
           3	   1.535	   0.248	  0.088	  1.611	   3.333	        4.49	   -0.149
           3	   1.847	   0.238	  0.069	  1.705	   3    	        4.35	   -0.859
           5	   1.649	   0.396	  0.103	  2.762	   3.8  	        5.36	   -1.11
           3	   2.213	   0.128	  0.061	  1.714	   2.667	        4.28	   -1.449
           3	   1.878	   0.175	  0.181	  2.019	   4.333	        4.21	    0.08
           4	   2.007	   0.408	  0.165	  2.536	   5.25 	        4.86	    0.134
           5	   1.703	   0.366	  0.102	  2.864	   3.6  	        4.99	   -1.435
           5	   1.548	   0.396	  0.138	  2.868	   3.8  	        5.63	   -1.15
           4	   2.368	   0.439	  0.106	  2.897	   4.75 	        4.91	   -1.06
           3	   2.19 	   0.129	  0.066	  1.75 	   2.667	        4.76	   -1.468
           3	   2.351	   0.339	  0.088	  2.342	   4.667	        4.63	   -0.453
           4	   1.715	   0.312	  0.089	  2.387	   3.5  	        4.64	   -1.003
           4	   1.385	   0.233	  0.114	  2.36 	   2.25 	        5.09	   -1.842
           3	   1.943	   0.33 	  0.053	  1.664	   5    	        4.49	    1.01
