|   Proposed Partitions |   Discovered Partitions |   BCS[-] |   ICP[-] |   SM[+] |   MQ[+] |   IFN[-] |   WC_time[-] |   Loss[-] |
|                    30 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.17 |     2.744 |
|                    12 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.18 |     2.271 |
|                    14 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.16 |     2.921 |
|                    25 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.2  |     2.271 |
|                    13 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.25 |     2.271 |
|                    17 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.17 |     2.744 |
|                    31 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.11 |     2.921 |
|                    18 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         3.14 |     2.271 |
|                    34 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.71 |     2.921 |
|                    18 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.85 |     2.744 |
|                    33 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.21 |     2.271 |
|                    10 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.05 |     2.271 |
|                     5 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.17 |     2.921 |
|                     7 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.07 |     2.744 |
|                     6 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.13 |     2.271 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.75 |     2.271 |
|                    15 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.14 |     2.271 |
|                    24 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.19 |     2.921 |
|                     8 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.14 |     2.744 |
|                    32 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.54 |     2.271 |
|                     9 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.21 |     2.271 |
|                    13 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.09 |     2.271 |
|                     4 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.21 |     2.271 |
|                     7 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.2  |     2.921 |
|                    27 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.12 |     2.744 |
|                     5 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.17 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.13 |     2.271 |
|                    19 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.18 |     2.271 |
|                     9 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.16 |     2.271 |
|                    20 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.12 |     2.271 |
|                    19 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.15 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.26 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.12 |     2.271 |
|                     3 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.25 |     2.271 |
|                    20 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.16 |     2.271 |
|                    26 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.95 |     2.271 |
|                    30 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.37 |     2.271 |
|                     5 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.18 |     2.271 |
|                     5 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.16 |     2.744 |
|                    29 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.15 |     2.921 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.17 |     2.271 |
|                    29 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.07 |     2.271 |
|                     5 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.18 |     2.271 |
|                    11 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.17 |     2.271 |
|                    11 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.17 |     2.921 |
|                    20 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.14 |     2.744 |
|                    12 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.55 |     2.271 |
|                    11 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.24 |     2.271 |
|                    12 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.14 |     2.271 |
|                    25 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.1  |     2.921 |
|                    14 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.11 |     2.744 |
|                    23 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.17 |     2.271 |
|                     4 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.12 |     2.271 |
|                     4 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.15 |     2.271 |
|                    31 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.12 |     2.271 |
|                    19 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.18 |     2.921 |
|                    15 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.09 |     2.744 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.15 |     2.271 |
|                     9 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.21 |     2.271 |
|                    17 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.13 |     2.271 |
|                    33 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.2  |     2.271 |
|                    20 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.2  |     2.271 |
|                     4 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.09 |     2.271 |
|                    16 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.3  |     2.744 |
|                    25 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.31 |     2.744 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.27 |     2.271 |
|                    29 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.24 |     2.271 |
|                     4 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.32 |     2.271 |
|                    13 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.27 |     2.271 |
|                     6 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.21 |     2.921 |
|                    32 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.19 |     2.921 |
|                    31 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.37 |     2.744 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.22 |     2.271 |
|                     6 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.22 |     2.271 |
|                    21 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.16 |     2.921 |
|                     3 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.31 |     2.271 |
|                    30 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.21 |     2.744 |
