  Partitions	  BCS[-]	  ICP[-]	  SM[+]	  MQ[+]	  IFN[-]	  WC_time[-]	  Loss[-]
           4	   2.703	   0.222	  0.108	  3.418	   7    	        6.75	    0.549
           5	   2.16 	   0.189	  0.085	  3.444	   3.6  	        7.11	   -2.278
           4	   2.115	   0.011	  0.125	  3.758	   1    	        6.51	   -5.009
           4	   2.595	   0.262	  0.081	  2.145	   6.75 	        6.86	    1.667
           5	   3.164	   0.228	  0.136	  3.934	   5.2  	        7.45	   -2.262
           5	   2.022	   0.117	  0.095	  3.537	   3.2  	        7.41	   -2.571
           3	   1.827	   0.002	  0.072	  1.996	   0.333	        6.15	   -3.564
           5	   2.038	   0.038	  0.057	  2.483	   1.8  	        7.26	   -2.816
           5	   2.494	   0.134	  0.12 	  4.389	   4.2  	        7.18	   -2.937
           4	   1.54 	   0.002	  0.132	  2.667	   0.25 	        6.82	   -4.091
           4	   2.159	   0.032	  0.044	  2.819	   1.75 	        6.43	   -3.304
           3	   1.927	   0.036	  0.118	  1.796	   0.667	        6.33	   -3.21
           3	   4.114	   0.305	  0.054	  2.342	  15.667	        6.19	    8.852
           5	   2.479	   0.132	  0.078	  3.364	   3.6  	        7.95	   -2.453
           4	   1.9  	   0    	  0.102	  3    	   0    	        6.77	   -5.002
           3	   2.18 	   0    	  0.136	  3    	   0    	        6.98	   -5.316
           3	   2.185	   0.002	  0.176	  2.996	   0.333	        6.12	   -5.026
           3	   3.017	   0.059	  0.074	  2.687	   3    	        6.56	   -2.837
           5	   2.321	   0.167	  0.162	  4.428	   4    	        7.7 	   -3.078
           4	   2.384	   0.004	  0.07 	  3.614	   0.5  	        6.81	   -5.572
           3	   2.18 	   0    	  0.136	  3    	   0    	        6.64	   -5.316
           5	   2.536	   0.183	  0.143	  4.202	   4.6  	        7.2 	   -2.464
           5	   1.898	   0    	  0.078	  3    	   0    	        7.41	   -4.976
           4	   2.807	   0.085	  0.059	  2.686	   3    	        7.14	   -2.637
           3	   2.185	   0.002	  0.118	  2.909	   0.333	        5.91	   -4.881
           3	   2.689	   0.149	  0.05 	  1.709	   8.333	        6.19	    3.736
           4	   2.024	   0.002	  0.121	  2.909	   0.25 	        6.69	   -4.806
           3	   3.161	   0.15 	  0.099	  2.747	   6    	        5.84	   -0.157
           5	   2.164	   0.078	  0.19 	  4.142	   2.6  	        7.31	   -3.974
           5	   2.8  	   0.374	  0.117	  3.903	   9.2  	        7.4 	    2.006
           4	   2.543	   0.137	  0.124	  3.508	   5.25 	        8.2 	   -1.062
           5	   2.052	   0.002	  0.098	  3.996	   0.2  	        7.89	   -5.948
           5	   1.761	   0.032	  0.075	  3.368	   1.4  	        7.23	   -3.836
           4	   2.612	   0.144	  0.053	  2.785	   4.25 	        6.45	   -1.344
           4	   2.503	   0.002	  0.068	  3.909	   0.25 	        6.47	   -6.232
           4	   2.642	   0.057	  0.151	  3.51 	   2.5  	        6.45	   -3.86
           5	   2.25 	   0.065	  0.105	  4.581	   1.6  	        7.3 	   -5.401
           4	   2.238	   0.002	  0.114	  3.909	   0.25 	        7.03	   -6.013
           4	   1.903	   0.002	  0.152	  3.909	   0.25 	        7.02	   -5.716
           5	   2.478	   0.075	  0.121	  4.451	   2.8  	        7.77	   -4.325
           5	   2.638	   0.134	  0.102	  4.397	   4    	        7.71	   -3.271
           5	   1.719	   0.063	  0.127	  3.462	   1.4  	        7.33	   -3.971
           3	   2.894	   0.089	  0.03 	  1.776	   5    	        5.91	    0.211
           4	   2.261	   0.142	  0.07 	  1.744	   3.75 	        6.81	   -0.467
           5	   2.127	   0.053	  0.129	  3.891	   1.2  	        7.57	   -5
           3	   2.398	   0    	  0.095	  2    	   0    	        6.01	   -4.493
           3	   2.89 	   0.048	  0.137	  2.551	   2.333	        6.33	   -3.293
           5	   1.439	   0.004	  0.12 	  3.556	   0.4  	        7.11	   -4.719
           4	   1.635	   0.002	  0.117	  2.996	   0.25 	        6.98	   -4.5
           3	   2.676	   0.038	  0.074	  2.792	   1    	        6.28	   -4.58
           3	   2.49 	   0    	  0.113	  3    	   0    	        6.27	   -5.603
           3	   2.913	   0.046	  0.122	  2.662	   2    	        6.16	   -3.743
           3	   2.651	   0.026	  0.152	  1.663	   1.333	        5.93	   -3.159
           5	   2.034	   0.329	  0.153	  2.94 	   7    	        7.16	    1.544
           3	   2.611	   0.002	  0.089	  2.957	   0.333	        6.89	   -5.326
           5	   2.787	   0.34 	  0.122	  4.301	   7.6  	        7.83	    0.05
           4	   2.066	   0    	  0.008	  1    	   0    	        7.14	   -3.074
           4	   2.711	   0.061	  0.103	  3.682	   2.5  	        7.22	   -4.057
           3	   2.458	   0.004	  0.089	  2.576	   0.667	        6.12	   -4.46
           4	   3.342	   0.202	  0.064	  3.362	   6    	        7.29	   -0.97
           4	   2.716	   0.173	  0.057	  2.553	   5.5  	        6.99	    0.001
           5	   1.713	   0.006	  0.111	  3.551	   0.6  	        7.26	   -4.781
           5	   1.091	   0.002	  0.081	  2.667	   0.2  	        7.69	   -3.641
           4	   3.434	   0.182	  0.116	  3.261	   5    	        7.65	   -1.993
           5	   1.682	   0.03 	  0.103	  3.662	   1.2  	        7.79	   -4.277
           3	   1.696	   0    	  0.01 	  1    	   0    	        6.19	   -2.706
           3	   3.258	   0.058	  0.07 	  2.643	   3    	        6.86	   -3.029
           3	   3.16 	   0.049	  0.086	  2.515	   3.333	        6.25	   -2.477
           3	   3.316	   0.262	  0.085	  2.727	   8.667	        8.13	    2.277
           5	   2.296	   0.142	  0.072	  2.813	   3.2  	        8.05	   -2.123
           4	   2.164	   0.038	  0.112	  3.828	   0.75 	        7.31	   -5.392
           4	   1.632	   0    	  0.008	  1    	   0    	        7.15	   -2.64
           3	   2.681	   0.038	  0.065	  2.685	   1    	        6.59	   -4.469
           5	   2.105	   0.299	  0.192	  4.547	   6.4  	        7.73	   -0.743
           5	   2.031	   0.046	  0.144	  4.586	   1.4  	        7.61	   -5.407
           5	   1.897	   0.032	  0.098	  4.481	   0.8  	        8   	   -5.708
           3	   3.718	   0.188	  0.09 	  2.483	   7    	        6.82	    0.521
           5	   3.24 	   0.203	  0.117	  4.021	   5.4  	        7.65	   -2.181
           5	   2.466	   0.202	  0.09 	  3.562	   5.4  	        7.9 	   -0.92
           4	   2.311	   0.082	  0.069	  2.595	   3    	        7.33	   -2.057
           3	   2.732	   0.016	  0.045	  1.937	   0.667	        6.36	   -4.063
           5	   1.745	   0.034	  0.171	  4.529	   1.6  	        7.81	   -4.879
           4	   2.525	   0.156	  0.077	  2.54 	   4.25 	        7.2 	   -1.048
           5	   3.001	   0.366	  0.086	  2.96 	  10    	        7.38	    3.587
           5	   1.849	   0.065	  0.054	  2.662	   1.6  	        7.74	   -3.03
           5	   2.583	   0.161	  0.105	  4.267	   3.6  	        7.71	   -3.516
           5	   2.254	   0.131	  0.111	  3.485	   4.8  	        7.65	   -1.181
           5	   1.982	   0.04 	  0.092	  3.591	   0.8  	        8.3 	   -4.905
           3	   2.802	   0.141	  0.119	  2.645	   5.333	        6.97	   -0.374
           5	   1.822	   0.342	  0.089	  2.489	   7.4  	        7.77	    2.658
           4	   1.272	   0.036	  0.089	  1.796	   0.5  	        6.86	   -2.693
           4	   2.991	   0.214	  0.112	  3.019	   9    	        7.35	    2.664
           5	   2.341	   0.107	  0.125	  4.244	   3.2  	        7.98	   -3.617
           4	   2.188	   0.028	  0.155	  2.551	   1.25 	        6.93	   -3.672
           5	   1.313	   0.033	  0.11 	  2.697	   1.4  	        7.71	   -2.753
           4	   1.642	   0.03 	  0.115	  2.576	   1.5  	        6.9 	   -2.863
           3	   3.15 	   0.139	  0.151	  2.819	   5    	        6.54	   -1.259
           3	   2.781	   0.004	  0.044	  2.623	   0.667	        6.83	   -4.785
           3	   3.25 	   0.204	  0.102	  2.644	   8.667	        6.79	    2.467
           5	   2.134	   0.146	  0.106	  3.296	   3.4  	        7.76	   -2.282
           5	   1.761	   0.011	  0.094	  2.568	   0.8  	        7.83	   -3.634
           4	   2.671	   0.074	  0.105	  3.549	   2.75 	        7.24	   -3.649
           5	   1.606	   0.038	  0.12 	  3.791	   0.6  	        7.55	   -4.955
           3	   2.281	   0.027	  0.104	  2.706	   1.667	        6.47	   -3.451
           4	   1.638	   0.002	  0.07 	  1.996	   0.25 	        7.06	   -3.456
           4	   1.871	   0.03 	  0.147	  3.506	   1.5  	        7.24	   -4.054
           3	   2.323	   0.006	  0.049	  1.992	   0.667	        6.62	   -3.703
           3	   2.605	   0.041	  0.036	  1.667	   2    	        6.36	   -2.349
           4	   2.425	   0.063	  0.042	  2.623	   1.75 	        7.14	   -3.403
           4	   2.603	   0.259	  0.206	  3.087	   7.75 	        7.73	    1.595
           3	   2.808	   0.006	  0.057	  2.992	   0.667	        7.37	   -5.196
           4	   2.432	   0.086	  0.093	  2.789	   3.5  	        7.3 	   -1.9
           4	   2.911	   0.241	  0.072	  3.273	   7    	        7.28	    0.503
           3	   3.15 	   0.152	  0.103	  2.803	   5.333	        6.76	   -0.875
           5	   2.827	   0.206	  0.095	  3.361	   5    	        7.48	   -1.489
           3	   2.342	   0    	  0.048	  2    	   0    	        6.99	   -4.39
           4	   2.745	   0.134	  0.104	  3.459	   5    	        6.88	   -1.442
           3	   2.456	   0.002	  0.026	  1.996	   0.333	        6.41	   -4.147
           4	   2.011	   0.2  	  0.086	  1.385	   5.5  	        7.17	    1.818
           4	   2.145	   0.02 	  0.09 	  2.929	   0.5  	        6.94	   -4.684
           5	   2.53 	   0.177	  0.131	  3.866	   5.4  	        7.93	   -1.304
           3	   2.276	   0.002	  0.056	  1.909	   0.333	        6.46	   -3.91
           3	   2.49 	   0    	  0.065	  2    	   0    	        6.52	   -4.555
           5	   1.88 	   0.032	  0.11 	  3.722	   1.4  	        7.82	   -4.344
           5	   2.087	   0.032	  0.122	  4.609	   1.4  	        7.96	   -5.45
           4	   3.081	   0.155	  0.077	  3.84 	   3.75 	        7.11	   -3.403
           5	   2.674	   0.172	  0.09 	  4.37 	   4.2  	        7.81	   -3.106
           3	   3.095	   0.041	  0.061	  2.928	   1.333	        6.87	   -4.792
           3	   2.18 	   0    	  0.136	  3    	   0    	        6.33	   -5.316
           3	   2.201	   0.026	  0.151	  1.663	   1.333	        6.76	   -2.708
           4	   1.704	   0.002	  0.048	  1.889	   0.25 	        7.85	   -3.393
           3	   2.049	   0.002	  0.023	  1.667	   0.333	        6.07	   -3.408
           4	   2.534	   0.237	  0.033	  1.709	   7.25 	        7.33	    2.737
           3	   2.814	   0.193	  0.033	  1.755	   8    	        6.49	    3.205
           4	   1.903	   0.002	  0.102	  2.996	   0.25 	        6.76	   -4.753
           5	   2.108	   0.046	  0.101	  3.525	   1.8  	        7.67	   -3.98
           4	   3.348	   0.298	  0.057	  2.344	  10.5  	        7.14	    4.453
           5	   2.449	   0.176	  0.076	  2.623	   5    	        7.44	   -0.324
           5	   2.917	   0.26 	  0.106	  4.276	   6.8  	        8.44	   -0.759
           4	   2.765	   0.202	  0.107	  3.246	   7.5  	        7.15	    1.18
           3	   2.193	   0.004	  0.119	  2.796	   0.667	        6.22	   -4.445
           4	   1.998	   0.002	  0.024	  1.667	   0.25 	        7.15	   -3.441
           4	   2.919	   0.197	  0.048	  2.473	   5.25 	        7.05	   -0.387
           3	   2.894	   0.05 	  0.136	  2.654	   2.667	        6.38	   -3.067
           4	   3.003	   0.147	  0.093	  3.693	   4.5  	        7.48	   -2.436
           5	   2.102	   0.141	  0.132	  3.786	   3.2  	        7.72	   -2.961
           5	   2.729	   0.214	  0.162	  3.843	   6.2  	        7.45	   -0.748
           3	   2.092	   0.002	  0.084	  1.8  	   0.333	        6.76	   -3.645
           3	   2.678	   0.124	  0.049	  1.793	   5.667	        6.8 	    1.023
           3	   1.473	   0.002	  0.082	  1.8  	   0.333	        6.66	   -3.024
           5	   1.713	   0.002	  0.097	  2.909	   0.2  	        7.73	   -4.521
           5	   3.193	   0.208	  0.111	  4.382	   5.2  	        7.56	   -2.694
           4	   2.101	   0.002	  0.134	  2.996	   0.25 	        7.63	   -4.983
           4	   2.405	   0.045	  0.103	  2.905	   1.5  	        8.22	   -3.958
           3	   2.776	   0.004	  0.044	  2.634	   0.667	        5.92	   -4.791
           4	   1.612	   0.038	  0.129	  2.792	   0.75 	        6.22	   -3.821
           5	   1.899	   0.046	  0.083	  3.058	   1.8  	        7.09	   -3.286
           3	   1.914	   0    	  0.043	  2    	   0    	        5.86	   -3.957
           3	   2.647	   0.002	  0.107	  2.889	   0.333	        5.75	   -5.312
           5	   1.447	   0.004	  0.131	  3.467	   0.4  	        7.47	   -4.649
           5	   2.401	   0.142	  0.079	  2.547	   3    	        7.93	   -2.169
           3	   1.465	   0    	  0.01 	  1    	   0    	        5.67	   -2.475
           4	   2.82 	   0.15 	  0.125	  2.545	   4    	        6.69	   -1.64
           4	   1.364	   0    	  0.07 	  2    	   0    	        6.13	   -3.434
           5	   2.972	   0.292	  0.136	  3.413	   9.4  	        7.47	    2.587
           5	   3.065	   0.184	  0.08 	  3.146	   5.4  	        7.2 	   -1.075
           5	   2.98 	   0.415	  0.092	  3.845	   9.8  	        7.3 	    2.468
           5	   2.543	   0.183	  0.136	  4.322	   4.2  	        7.29	   -2.984
           3	   2.647	   0.063	  0.128	  2.805	   2.333	        6.36	   -3.31
           3	   2.342	   0    	  0.095	  2    	   0    	        5.76	   -4.437
           4	   3.343	   0.291	  0.111	  3.117	  10.75 	        6.56	    3.888
           3	   2.185	   0.002	  0.147	  2.889	   0.333	        5.6 	   -4.89
           5	   2.59 	   0.257	  0.091	  4.561	   5.8  	        7.46	   -1.699
           4	   1.877	   0.036	  0.13 	  2.796	   0.5  	        6.39	   -4.339
           3	   1.831	   0.004	  0.157	  2.576	   0.667	        6.19	   -3.901
           5	   3.029	   0.27 	  0.176	  3.568	   7.6  	        7.35	    0.557
           4	   2.142	   0.075	  0.028	  1.721	   4.25 	        6.24	    0.284
           3	   3.923	   0.233	  0.058	  2.317	  10.333	        6.89	    3.802
           4	   2.43 	   0.034	  0.115	  3.62 	   2    	       10.61	   -4.199
           3	   1.993	   0.004	  0.137	  2.576	   0.667	        7.69	   -4.043
           4	   3.443	   0.345	  0.077	  3.362	   9.5  	        7.34	    2.273
           5	   2.731	   0.234	  0.136	  3.14 	   4.8  	        7.92	   -1.441
           3	   1.919	   0    	  0.01 	  1    	   0    	        7.25	   -2.929
           5	   2.712	   0.21 	  0.182	  4.079	   5.6  	        8.49	   -1.583
           3	   2.215	   0    	  0.011	  1    	   0    	        7.51	   -3.226
           4	   2.907	   0.33 	  0.047	  2.506	   8.75 	        8.7 	    2.96
           4	   2.374	   0.006	  0.068	  3.705	   0.75 	        7.64	   -5.403
           5	   2.27 	   0.159	  0.155	  4.416	   3.4  	        7.99	   -3.6
           3	   2.272	   0    	  0.048	  2    	   0    	        6.6 	   -4.32
           4	   2.256	   0.121	  0.112	  3.544	   4    	        7.1 	   -2.033
           5	   1.886	   0.142	  0.097	  2.742	   3    	        7.25	   -1.867
           5	   1.621	   0.067	  0.02 	  1.676	   2.4  	        7.51	   -0.984
           3	   3.57 	   0.151	  0.07 	  2.406	   8    	        6.54	    1.803
           3	   3.038	   0.032	  0.063	  2.647	   2.333	        6.49	   -3.447
           3	   3.34 	   0.15 	  0.024	  1.841	   5.333	        6.97	   -0.022
           4	   2.341	   0.138	  0.133	  3.515	   5.25 	        6.96	   -0.877
           4	   2.381	   0.052	  0.118	  3.458	   2.25 	        7.06	   -3.759
           3	   3.897	   0.222	  0.082	  2.443	   9.333	        6.66	    2.689
           4	   2.78 	   0.086	  0.093	  3.419	   2.5  	       10.1 	   -3.878
           5	   1.873	   0.069	  0.185	  3.453	   1.8  	        9.48	   -3.78
           5	   2.109	   0.18 	  0.12 	  3.446	   4.4  	       10.08	   -1.455
           4	   1.099	   0    	  0.007	  1    	   0    	       11.07	   -2.106
           5	   2.052	   0.03 	  0.124	  4.615	   1.2  	        8.14	   -5.621
           5	   2.072	   0.004	  0.074	  3.576	   0.4  	       11.83	   -5.326
           5	   2.168	   0.127	  0.038	  2.688	   3.4  	       12.2 	   -1.621
           5	   1.83 	   0.211	  0.087	  2.584	   4.6  	        8.96	   -0.112
           5	   2.049	   0.03 	  0.115	  4.615	   1.2  	       10.51	   -5.609
           5	   1.533	   0.028	  0.133	  2.572	   1    	        9.9 	   -3.266
           4	   3.122	   0.181	  0.081	  3.625	   5.25 	        8.82	   -1.759
           3	   2.702	   0.002	  0.064	  2.947	   0.333	        6.61	   -5.382
           4	   2.794	   0.139	  0.124	  3.815	   3.75 	        7.94	   -3.122
           4	   3.331	   0.293	  0.076	  3.31 	   8    	        8.86	    0.99
           5	   2.459	   0.155	  0.109	  3.64 	   3.8  	        9.06	   -2.563
           3	   3.204	   0.059	  0.183	  2.262	   2.667	        7.31	   -3.041
           3	   2.972	   0.084	  0.069	  2.811	   3    	        7.41	   -2.936
           4	   2.765	   0.218	  0.105	  3.534	   6.5  	        7.6 	   -0.122
           3	   2.615	   0.002	  0.07 	  2.996	   0.333	        6.49	   -5.35
           5	   1.625	   0.032	  0.094	  3.501	   1.4  	        7.65	   -3.852
           5	   1.941	   0.061	  0.159	  2.458	   1.2  	        8.36	   -3.419
           3	   2.276	   0    	  0.053	  2    	   0    	        6.17	   -4.329
           5	   2.882	   0.19 	  0.087	  4.276	   4.6  	        8   	   -2.835
           4	   2.655	   0.091	  0.06 	  2.651	   2.5  	       10.89	   -2.957
           5	   1.936	   0.038	  0.093	  3.463	   0.6  	       11.74	   -4.93
           4	   2.177	   0.126	  0.036	  1.788	   4.25 	        7.34	    0.123
           4	   2.168	   0.063	  0.078	  2.611	   2.75 	        7.56	   -2.17
           5	   2.628	   0.098	  0.147	  4.117	   3    	        8.44	   -3.99
           3	   2.67 	   0.002	  0.099	  2.667	   0.333	        6.79	   -5.105
           4	   2.75 	   0.125	  0.109	  3.297	   5.75 	        7.9 	   -0.531
           5	   1.669	   0.03 	  0.058	  2.662	   1.2  	        8.26	   -3.219
           5	   2.209	   0.148	  0.109	  3.675	   4.4  	        7.26	   -1.741
           4	   2.24 	   0.18 	  0.102	  2.481	   5.75 	        6.77	    0.747
           5	   2.282	   0.116	  0.027	  1.783	   3.4  	        7.6 	   -0.808
           4	   2.021	   0    	  0.04 	  2    	   0    	        8.31	   -4.061
           5	   2.121	   0.157	  0.097	  3.675	   3.6  	        8.52	   -2.45
           5	   2.813	   0.135	  0.072	  3.294	   3.8  	        8.47	   -2.514
           5	   2.121	   0.146	  0.086	  3.594	   3.4  	       10.29	   -2.547
           4	   2.387	   0.04 	  0.057	  3.458	   1    	        7.74	   -4.942
           5	   1.533	   0.028	  0.193	  3.329	   1    	        9.79	   -4.083
           3	   1.827	   0.004	  0.046	  1.885	   0.667	        7.6 	   -3.095
           5	   1.659	   0.002	  0.082	  2.996	   0.2  	        8.76	   -4.539
           3	   1.7  	   0.036	  0.118	  1.796	   0.667	        6.57	   -2.983
           4	   1.964	   0.067	  0.021	  1.82 	   2.25 	        7.74	   -1.622
           5	   3.074	   0.304	  0.101	  4.336	   7.2  	        8.09	   -0.615
           4	   2.217	   0.027	  0.06 	  2.706	   1.25 	        6.92	   -3.76
           4	   2.626	   0.146	  0.135	  3.535	   4.25 	        7.91	   -2.192
           4	   3.129	   0.262	  0.048	  2.65 	   7.25 	        7.8 	    1.161
           4	   2.346	   0.004	  0.099	  3.662	   0.5  	        7.35	   -5.611
           4	   2.372	   0.002	  0.055	  2.957	   0.25 	        7.76	   -5.136
           5	   2.33 	   0.183	  0.16 	  4.448	   4.4  	        8.05	   -2.721
           3	   2.281	   0.038	  0.164	  2.705	   1    	        7.28	   -4.188
           5	   2.003	   0.032	  0.133	  4.535	   1.4  	        7.4 	   -5.303
           4	   2.494	   0.065	  0.085	  3.41 	   2    	        7.56	   -4.054
           5	   2.146	   0.143	  0.088	  3.276	   4.6  	        7.31	   -1.053
           3	   2.185	   0.002	  0.093	  1.996	   0.333	        6.11	   -3.943
           3	   2.436	   0.03 	  0.19 	  2.412	   2    	       15.45	   -3.068
           4	   1.645	   0.021	  0.19 	  3.063	   1.25 	       16.82	   -3.669
           4	   2.928	   0.238	  0.162	  3.162	   7    	       15.87	    0.51
           5	   2.414	   0.169	  0.123	  4.064	   5.6  	       10.99	   -1.17
           5	   2.071	   0.086	  0.023	  1.797	   2.6  	        8.09	   -1.377
           4	   2.185	   0.146	  0.046	  1.635	   3.75 	        7.11	   -0.262
           3	   2.398	   0    	  0.043	  2    	   0    	        6.5 	   -4.441
           5	   2.607	   0.263	  0.147	  3.146	   6    	        7.99	   -0.163
           5	   2.949	   0.35 	  0.133	  2.831	   8    	        8.42	    1.737
           4	   2.929	   0.061	  0.128	  2.54 	   2.25 	        6.86	   -3.408
           3	   2.403	   0    	  0.095	  2    	   0    	        6.76	   -4.498
           3	   2.407	   0.027	  0.138	  2.706	   1.667	        6.78	   -3.611
           3	   2.786	   0.244	  0.108	  2.13 	   8.667	        6.44	    3.399
           5	   1.525	   0.027	  0.095	  2.706	   1    	        7.77	   -3.353
           3	   2.719	   0    	  0.046	  2    	   0    	        6.64	   -4.765
           5	   2.322	   0.171	  0.202	  4.483	   4.2  	        9.02	   -2.978
           5	   1.871	   0.033	  0.083	  3.52 	   1.4  	        8.22	   -4.107
           3	   2.272	   0    	  0.094	  2    	   0    	        6.43	   -4.366
           3	   3.021	   0.052	  0.195	  2.4  	   2    	        6.18	   -3.668
           5	   2.522	   0.164	  0.134	  4.489	   4    	        8.17	   -3.309
           3	   2.92 	   0.002	  0.053	  2.996	   0.333	        6.54	   -5.638
           4	   2.89 	   0.136	  0.081	  3.376	   5.25 	        7.18	   -1.233
           4	   2.29 	   0.002	  0.108	  3.909	   0.25 	        8.7 	   -6.059
           3	   3.043	   0.126	  0.12 	  2.679	   7    	        6.49	    1.032
           3	   3.082	   0.084	  0.044	  2.367	   4.333	        6.7 	   -1.244
           5	   2.208	   0.052	  0.079	  3.571	   1.8  	        7.3 	   -4.11
           3	   3.044	   0.139	  0.158	  2.638	   4.667	        6.39	   -1.312
           4	   2.352	   0.139	  0.059	  1.639	   3.5  	        6.99	   -0.689
           3	   3.108	   0.124	  0.081	  2.572	   7    	        7.17	    1.115
           5	   2.124	   0.028	  0.136	  4.571	   1    	        7.95	   -5.859
           5	   2.25 	   0.032	  0.104	  4.571	   1.4  	        8.07	   -5.557
           5	   0.876	   0    	  0.006	  1    	   0    	        8.17	   -1.882
           4	   2.486	   0.075	  0.068	  3.379	   3.25 	        7.26	   -2.758
           5	   2.033	   0.063	  0.08 	  3.372	   1.4  	        7.57	   -4.148
           3	   1.827	   0.002	  0.076	  1.909	   0.333	        6.48	   -3.481
           5	   1.674	   0.004	  0.149	  4.662	   0.4  	        7.97	   -6.089
           3	   2.625	   0.002	  0.024	  1.667	   0.333	        6.55	   -3.985
           4	   1.54 	   0.036	  0.152	  2.796	   0.5  	        6.71	   -4.024
           4	   1.54 	   0.036	  0.089	  1.796	   0.5  	        8.71	   -2.961
           4	   1.891	   0.033	  0.097	  2.506	   1.75 	        8.9 	   -2.777
           3	   3.869	   0.209	  0.089	  2.48 	  10.333	        7.77	    3.686
           3	   2.363	   0.036	  0.119	  1.796	   0.667	        7.37	   -3.647
           3	   2.18 	   0    	  0.136	  3    	   0    	        8.39	   -5.316
           5	   2.373	   0.252	  0.132	  4.575	   5.4  	        9.94	   -1.932
           4	   2.938	   0.15 	  0.145	  3.455	   4.25 	        8.37	   -2.438
           4	   3.456	   0.188	  0.087	  3.419	   6    	        7.26	   -1.15
           5	   2.898	   0.254	  0.105	  4.383	   5.4  	        8.01	   -2.24
           5	   1.887	   0.254	  0.04 	  1.71 	   6.2  	        7.66	    2.309
           3	   2.707	   0.004	  0.052	  2.689	   0.667	        6.25	   -4.785
           5	   1.447	   0.038	  0.104	  2.685	   0.6  	        7.42	   -3.674
           3	   1.823	   0    	  0.094	  2    	   0    	        6.08	   -3.917
           3	   1.7  	   0.036	  0.118	  1.796	   0.667	        5.95	   -2.983
           4	   2.752	   0.181	  0.133	  3.332	   5    	        7.1 	   -1.398
           4	   2.442	   0.139	  0.104	  2.727	   5.25 	        7.23	   -0.162
           3	   2.611	   0.002	  0.099	  2.667	   0.333	        6.42	   -5.046
           5	   1.976	   0.03 	  0.099	  3.7  	   1.2  	        7.6 	   -4.605
           3	   2.276	   0    	  0.095	  2    	   0    	        7.26	   -4.371
           3	   2.407	   0.027	  0.104	  2.706	   1.667	        6.72	   -3.577
           5	   1.603	   0.004	  0.07 	  2.857	   0.4  	        7.33	   -4.134
           5	   1.943	   0.098	  0.122	  3.558	   3    	        7.82	   -2.721
           3	   3.234	   0.268	  0.067	  2.501	  12    	        6.33	    5.93
           5	   2.215	   0.148	  0.101	  2.44 	   3.4  	        7.91	   -1.504
           5	   2.027	   0.038	  0.103	  3.497	   1.8  	        7.4 	   -3.865
           3	   2.18 	   0    	  0.136	  3    	   0    	        9.12	   -5.316
           4	   3.025	   0.125	  0.139	  3.393	   5    	        7.14	   -1.682
           5	   1.946	   0.052	  0.12 	  2.4  	   1.2  	        7.51	   -3.318
           5	   2.755	   0.299	  0.086	  3.818	   6.2  	        7.63	   -0.758
           3	   2.499	   0.004	  0.091	  2.905	   0.667	        6.84	   -4.832
           3	   3.191	   0.1  	  0.088	  2.709	   5.667	        7.22	   -0.421
           3	   2.633	   0.036	  0.112	  2.937	   0.667	        7.36	   -5.051
           3	   2.398	   0    	  0.095	  2    	   0    	        6.48	   -4.493
           5	   2.003	   0.032	  0.134	  4.61 	   1.4  	        7.78	   -5.379
           5	   1.523	   0.004	  0.156	  3.992	   0.4  	        7.53	   -5.275
           3	   3.012	   0.038	  0.049	  2.912	   1    	        6.47	   -5.011
           3	   2.752	   0.017	  0.03 	  1.88 	   1    	        6.63	   -3.679
           3	   3.465	   0.139	  0.026	  1.853	   5    	        8.89	   -0.483
           3	   2.891	   0.028	  0.064	  2.829	   1.667	        9.71	   -4.145
           3	   2.917	   0.088	  0.03 	  1.736	   2.667	        7.64	   -2.104
           5	   2.009	   0.018	  0.133	  4.571	   0.6  	        7.57	   -6.131
           5	   1.791	   0.176	  0.029	  1.741	   4.4  	        7.87	    0.663
           3	   2.272	   0    	  0.106	  3    	   0    	        8.59	   -5.378
           4	   2.036	   0.189	  0.03 	  1.698	   4.25 	        7.15	    0.297
           5	   2.212	   0.139	  0.058	  1.797	   3    	        7.3 	   -1.206
           4	   2.028	   0.002	  0.099	  2.667	   0.25 	        6.85	   -4.546
           5	   2.245	   0.167	  0.092	  3.537	   4    	        7.69	   -2.041
           4	   2.299	   0.028	  0.121	  3.571	   1.25 	        7.43	   -4.769
           4	   2.191	   0.038	  0.054	  2.685	   0.75 	        6.85	   -4.218
           5	   2.361	   0.222	  0.078	  3.166	   6.2  	        7.23	    0.373
           5	   2.395	   0.156	  0.08 	  2.817	   3.4  	        7.61	   -2.048
           4	   1.701	   0    	  0.008	  1    	   0    	        6.78	   -2.709
           4	   2.554	   0.048	  0.115	  2.571	   1.75 	        7.01	   -3.538
           5	   2.147	   0.08 	  0.158	  4.432	   2    	        7.82	   -4.817
           4	   1.926	   0    	  0.071	  2    	   0    	        7.68	   -3.997
           4	   1.802	   0.002	  0.036	  1.889	   0.25 	        7.13	   -3.479
           3	   2.517	   0.038	  0.044	  1.925	   1    	        6.22	   -3.524
           5	   3    	   0.213	  0.115	  4.329	   5    	        7.92	   -2.657
           3	   3.157	   0.139	  0.13 	  2.795	   5    	        6.32	   -1.221
           5	   1.828	   0.032	  0.105	  3.415	   1.4  	        8.67	   -3.98
           3	   2.185	   0.002	  0.118	  2.909	   0.333	        6.24	   -4.881
