  Partitions	  BCS[-]	  ICP[-]	  SM[+]	  MQ[+]	  IFN[-]	  WC_time[-]	  Loss[-]
           4	   3.028	   0.236	  0.111	  2.717	   3.5  	        4.85	   -2.592
           4	   2.574	   0.158	  0.111	  2.859	   2    	        5.22	   -3.702
           5	   2.19 	   0.375	  0.141	  2.922	   4.2  	        5.32	   -1.428
           4	   3.243	   0.298	  0.107	  3.349	   4.5  	        5.41	   -2.497
           5	   2.048	   0.281	  0.075	  2.247	   3.6  	        5.5 	   -1.051
           4	   2.767	   0.197	  0.193	  3.556	   2.75 	        5.24	   -3.963
           5	   2.183	   0.246	  0.119	  3.346	   3    	        6.24	   -2.894
           3	   2.45 	   0.159	  0.04 	  1.8  	   3.333	        4.81	   -1.116
           4	   2.508	   0.148	  0.139	  2.613	   1.75 	        5.17	   -3.658
           4	   2.582	   0.205	  0.086	  2.573	   2.75 	        5.61	   -2.696
           4	   2.429	   0.173	  0.146	  2.376	   2.75 	        5.33	   -2.374
           4	   3.244	   0.432	  0.126	  2.981	   6.25 	        4.91	   -0.533
           4	   2.679	   0.277	  0.133	  3.527	   3.75 	        5.24	   -2.866
           4	   2.539	   0.2  	  0.235	  3.712	   3.25 	        5.38	   -3.436
           4	   2.244	   0.191	  0.041	  1.75 	   2.75 	        5.23	   -1.476
           3	   3.367	   0.234	  0.103	  2.466	   4    	        4.48	   -2.17
           4	   1.582	   0.109	  0.082	  1.79 	   1.5  	        5.19	   -2.063
           4	   2.282	   0.16 	  0.076	  2.795	   2.5  	        4.81	   -2.813
           3	   2.427	   0.05 	  0.084	  1.981	   0.667	        4.74	   -3.875
           4	   2.795	   0.222	  0.133	  3.219	   2.75 	        5.04	   -3.619
           3	   2.679	   0.071	  0.052	  1.97 	   1    	        4.89	   -3.772
           3	   2.427	   0.05 	  0.084	  1.981	   0.667	        4.64	   -3.875
           5	   2.131	   0.168	  0.117	  2.187	   2    	        6.18	   -2.603
           4	   2.131	   0.021	  0.135	  1.991	   0.25 	        5.13	   -4.028
           4	   2.017	   0.175	  0.1  	  2.804	   2.5  	        5.46	   -2.596
           4	   1.976	   0.133	  0.094	  1.602	   2    	        5.01	   -1.805
           3	   1.978	   0    	  0.016	  1    	   0    	        4.46	   -2.994
           3	   2.284	   0.173	  0.064	  1.752	   3    	        4.7 	   -1.273
           5	   2.261	   0.167	  0.089	  2.416	   2    	        5.83	   -2.933
           3	   3.313	   0.236	  0.126	  2.68 	   4.667	        4.7 	   -1.688
           4	   2.702	   0.248	  0.13 	  3.566	   3.75 	        5.27	   -2.896
           3	   3.445	   0.199	  0.137	  2.853	   3.667	        4.48	   -2.967
           4	   2.929	   0.231	  0.115	  2.604	   3.25 	        4.82	   -2.629
           3	   2.283	   0.122	  0.069	  1.882	   2.333	        4.74	   -2.023
           3	   2.507	   0.15 	  0.065	  1.819	   2.667	        6.2 	   -1.874
           3	   3.023	   0.146	  0.065	  1.826	   3    	        4.72	   -2.06
           5	   2.595	   0.26 	  0.156	  3.498	   2.8  	        5.66	   -3.709
           4	   1.835	   0.209	  0.169	  2.197	   3    	        5.46	   -1.41
           3	   1.492	   0.01 	  0.095	  1.991	   0.333	        4.7 	   -3.255
           4	   3.042	   0.224	  0.234	  3.381	   3    	        5.54	   -3.881
           4	   1.114	   0.01 	  0.073	  1.991	   0.25 	        6.06	   -2.938
           3	   3.034	   0.159	  0.074	  2.8  	   3    	        5.11	   -3.067
           5	   3.173	   0.335	  0.173	  4.169	   3.6  	        5.4 	   -4.25
           3	   2.406	   0.178	  0.041	  1.637	   4    	        4.36	   -0.262
           4	   2.338	   0.221	  0.031	  1.768	   3.25 	        4.91	   -1.108
           4	   1.831	   0.157	  0.04 	  1.788	   2.75 	        5.23	   -1.066
           5	   2.054	   0.173	  0.094	  2.883	   1.8  	        5.56	   -3.404
           3	   2.217	   0.01 	  0.095	  1.991	   0.333	        4.61	   -3.98
           5	   3.006	   0.344	  0.236	  3.859	   4    	        5.55	   -3.445
           5	   1.404	   0.031	  0.158	  2.981	   0.4  	        5.83	   -4.174
           3	   2.45 	   0.208	  0.04 	  1.75 	   4    	        4.85	   -0.448
           3	   1.986	   0    	  0.017	  1    	   0    	        4.9 	   -3.003
           3	   3.421	   0.309	  0.043	  2.321	   6.333	        4.71	    0.239
           4	   1.83 	   0.01 	  0.074	  1.991	   0.25 	        5.26	   -3.655
           3	   3.495	   0.391	  0.138	  2.415	   7.333	        4.62	    0.894
           4	   2.765	   0.239	  0.11 	  3.615	   3.5  	        5.29	   -3.229
           4	   2.871	   0.222	  0.157	  3.457	   3.25 	        4.93	   -3.457
           3	   2.284	   0.14 	  0.053	  1.811	   2.333	        4.56	   -1.955
           5	   2.18 	   0.195	  0.101	  2.468	   2.2  	        5.85	   -2.744
           4	   3.002	   0.278	  0.141	  3.247	   4    	        5.68	   -2.668
           4	   2.657	   0.246	  0.077	  2.69 	   3.75 	        5.44	   -1.92
           4	   2.068	   0.206	  0.125	  2.401	   3    	        4.85	   -1.8
           3	   2.841	   0.109	  0.104	  1.79 	   2    	        4.82	   -2.844
           3	   3.179	   0.05 	  0.085	  1.981	   0.667	        4.33	   -4.628
           4	   1.606	   0.142	  0.154	  2.589	   2.25 	        5.31	   -2.241
           4	   2.647	   0.253	  0.065	  2.286	   4.25 	        5.34	   -1.001
           3	   3.399	   0.292	  0.072	  2.402	   6    	        4.97	   -0.165
           4	   2.551	   0.148	  0.065	  2.801	   2.5  	        4.89	   -3.065
           5	   3.045	   0.329	  0.18 	  4.057	   3.8  	        5.91	   -3.811
           5	   2.395	   0.306	  0.079	  3.606	   3.4  	        5.32	   -2.986
           5	   2.301	   0.236	  0.129	  3.427	   2.6  	        5.86	   -3.493
           5	   3.041	   0.397	  0.132	  3.059	   4.8  	        5.96	   -1.829
           4	   1.814	   0.05 	  0.065	  1.981	   0.5  	        5.42	   -3.41
           5	   1.865	   0.154	  0.034	  1.811	   1.8  	        5.49	   -2.064
           4	   1.114	   0.01 	  0.073	  1.991	   0.25 	        5.24	   -2.938
           3	   3.152	   0.05 	  0.084	  1.981	   0.667	        4.59	   -4.6
           3	   3.19 	   0.212	  0.049	  1.719	   3.667	        5.04	   -1.503
           3	   2.802	   0.154	  0.205	  2.589	   3    	        4.55	   -2.75
           4	   3.417	   0.251	  0.119	  3.397	   3.75 	        5.41	   -3.434
           4	   2.167	   0.185	  0.037	  1.676	   2.5  	        4.89	   -1.565
           4	   3.004	   0.275	  0.115	  3.243	   4    	        5.25	   -2.637
           3	   2.384	   0.158	  0.044	  1.598	   3.333	        4.57	   -0.851
           5	   2.82 	   0.364	  0.113	  3.866	   4    	        6.38	   -3.163
           4	   3.041	   0.361	  0.193	  3.021	   5.5  	        5.77	   -1.116
           5	   2.62 	   0.324	  0.144	  3.087	   3.4  	        6.58	   -2.775
           5	   1.531	   0.218	  0.089	  2.709	   2.4  	        5.82	   -2.147
           5	   2.31 	   0.293	  0.13 	  2.92 	   3.6  	        5.96	   -2.053
           3	   3.313	   0.243	  0.098	  2.642	   4.333	        4.81	   -1.963
           3	   1.851	   0.076	  0.049	  1.6  	   1.333	        4.44	   -2.243
           3	   1.485	   0.01 	  0.095	  1.991	   0.333	        4.57	   -3.248
           3	   3.076	   0.184	  0.113	  2.187	   3.333	        4.45	   -2.227
           5	   2.309	   0.261	  0.084	  2.29 	   3    	        5.59	   -1.944
           3	   2.658	   0.06 	  0.162	  2.97 	   1    	        4.43	   -4.85
           3	   2.609	   0.23 	  0.107	  2.706	   4    	        4.66	   -1.652
           4	   2.149	   0.081	  0.147	  2.534	   1.5  	        5.48	   -3.411
           3	   3.615	   0.236	  0.102	  2.703	   4.333	        4.51	   -2.323
           4	   2.376	   0.292	  0.11 	  2.508	   4    	        5.06	   -1.286
           3	   1.492	   0.01 	  0.095	  1.991	   0.333	        4.67	   -3.255
           3	   1.978	   0    	  0.016	  1    	   0    	        4.29	   -2.994
           5	   2.384	   0.286	  0.098	  3.634	   3.2  	        5.44	   -3.202
           4	   2.28 	   0.119	  0.209	  2.625	   1.5  	        5.16	   -3.733
           3	   3.45 	   0.2  	  0.119	  2.78 	   3.333	        4.47	   -3.216
           5	   2.127	   0.24 	  0.111	  3.547	   2.8  	        5.29	   -3.225
           4	   3.022	   0.303	  0.177	  2.848	   4    	        5.32	   -2.35
           4	   2.846	   0.247	  0.255	  3.454	   3.5  	        5.66	   -3.302
           4	   2.272	   0.124	  0.047	  1.853	   2    	        6.5 	   -2.296
           5	   2.627	   0.3  	  0.094	  3.504	   3.4  	        5.48	   -3.125
           4	   1.875	   0.156	  0.071	  2.16 	   2    	        5.23	   -2.262
           4	   1.114	   0.01 	  0.073	  1.991	   0.25 	        5.25	   -2.938
           5	   2.137	   0.191	  0.184	  3.561	   2    	        6   	   -4.073
           5	   2.497	   0.249	  0.231	  4.041	   2.8  	        5.74	   -4.218
           5	   2.348	   0.243	  0.247	  4.364	   2.8  	        5.44	   -4.402
           3	   2.552	   0.16 	  0.172	  2.289	   2.667	        4.57	   -2.506
           5	   2.652	   0.292	  0.142	  3.647	   3.4  	        5.4 	   -3.333
           5	   2.377	   0.302	  0.151	  3.294	   3.4  	        5.28	   -2.724
           4	   3.069	   0.337	  0.124	  3.051	   5    	        5.04	   -1.581
           5	   2.717	   0.216	  0.222	  4.536	   2.4  	        5.8 	   -5.291
           3	   3.313	   0.244	  0.109	  2.602	   4.667	        4.77	   -1.601
           3	   2.411	   0.062	  0.082	  1.657	   1    	        4.66	   -3.212
           4	   2.492	   0.369	  0.094	  2.345	   5.5  	        5.19	    0.2
           5	   2.094	   0.244	  0.144	  3.074	   2.8  	        5.69	   -2.756
           3	   2.635	   0.175	  0.065	  1.651	   3.667	        4.94	   -0.859
           5	   3.006	   0.347	  0.096	  4.204	   4.2  	        6.1 	   -3.453
           4	   2.898	   0.118	  0.177	  2.851	   2    	        5.29	   -4.044
           5	   2.041	   0.219	  0.085	  2.509	   2.2  	        5.61	   -2.654
           3	   1.485	   0    	  0.017	  1    	   0    	        4.96	   -2.502
           5	   2.516	   0.298	  0.189	  4.251	   3.4  	        5.66	   -3.854
           4	   2.725	   0.27 	  0.112	  2.348	   4    	        4.99	   -1.455
           3	   2.821	   0.208	  0.128	  2.387	   3.667	        4.86	   -1.877
           3	   2.378	   0.156	  0.037	  1.761	   3    	        4.69	   -1.332
           5	   3.095	   0.305	  0.243	  4.448	   3.6  	        5.51	   -4.491
           3	   3.305	   0.26 	  0.2  	  2.693	   4.667	        4.88	   -1.791
           5	   2.679	   0.282	  0.097	  3.305	   3.8  	        5.44	   -2.563
           4	   2.378	   0.238	  0.174	  3.433	   3.5  	        4.98	   -2.723
           4	   3.004	   0.278	  0.141	  3.247	   4    	        5.14	   -2.67
           5	   2.103	   0.271	  0.144	  3.307	   3    	        5.68	   -2.825
           4	   2.491	   0.291	  0.099	  2.478	   4.25 	        5.18	   -1.109
           4	   2.364	   0.05 	  0.065	  1.981	   0.5  	        5.4 	   -3.96
           3	   2.013	   0    	  0.017	  1    	   0    	        4.34	   -3.03
           4	   3.34 	   0.341	  0.079	  3.032	   4.5  	        5.32	   -2.292
           3	   1.492	   0.01 	  0.095	  1.991	   0.333	        4.92	   -3.255
           5	   3.258	   0.344	  0.226	  4.443	   4.2  	        5.86	   -4.071
           3	   2.283	   0.107	  0.075	  1.889	   2    	        4.91	   -2.354
           3	   3.171	   0.211	  0.123	  2.737	   3.667	        4.92	   -2.575
           5	   2.441	   0.251	  0.153	  3.527	   3    	        6.02	   -3.372
           3	   3.266	   0.212	  0.168	  2.452	   4    	        4.44	   -2.098
           3	   2.284	   0.108	  0.079	  1.842	   2    	        4.73	   -2.313
           4	   2.262	   0.107	  0.059	  1.889	   1.5  	        4.81	   -2.817
           4	   3.101	   0.306	  0.133	  3.15 	   4.5  	        5.49	   -2.19
           5	   2.877	   0.354	  0.145	  3.882	   4.2  	        5.7 	   -3.058
           4	   2.623	   0.263	  0.127	  3.499	   4    	        5.41	   -2.512
           3	   3.564	   0.256	  0.051	  2.209	   5.333	        4.87	   -0.747
           5	   2.331	   0.198	  0.095	  3.454	   2.2  	        5.95	   -3.878
           4	   1.663	   0.01 	  0.073	  1.991	   0.25 	        5.38	   -3.487
           3	   1.628	   0.01 	  0.051	  1.991	   0.333	        4.69	   -3.347
           3	   2.116	   0.021	  0.178	  1.991	   0.333	        4.84	   -3.973
           5	   2.67 	   0.369	  0.1  	  3.003	   4.4  	        5.67	   -1.742
           3	   1.254	   0    	  0.016	  1    	   0    	        4.97	   -2.27
           3	   2.685	   0.197	  0.114	  2.496	   3.333	        4.97	   -2.159
           4	   3.355	   0.341	  0.089	  2.87 	   5.25 	        5.41	   -1.405
           5	   2.818	   0.245	  0.109	  3.182	   3    	        6.27	   -3.354
           4	   2.862	   0.236	  0.143	  3.424	   3    	        5.57	   -3.665
           5	   3.094	   0.268	  0.104	  3.436	   3.2  	        5.63	   -3.702
           5	   2.665	   0.329	  0.115	  3.222	   4    	        5.54	   -2.331
           3	   1.254	   0    	  0.016	  1    	   0    	        4.39	   -2.27
           4	   3.001	   0.237	  0.213	  3.595	   3.25 	        4.96	   -3.796
           4	   3.115	   0.257	  0.098	  3.464	   4    	        5.12	   -2.934
           3	   2.92 	   0.229	  0.124	  2.316	   4.333	        4.53	   -1.256
           3	   2.698	   0.06 	  0.119	  2.97 	   1    	        4.34	   -4.847
           4	   2.653	   0.249	  0.149	  3.445	   3.75 	        5.31	   -2.746
           5	   2.596	   0.247	  0.113	  3.575	   2.8  	        6.44	   -3.731
           5	   2.419	   0.229	  0.107	  2.68 	   3    	        5.77	   -2.435
           3	   2.433	   0.155	  0.07 	  1.855	   3    	        4.65	   -1.513
           4	   1.718	   0.114	  0.048	  1.856	   1.75 	        4.94	   -1.986
           5	   2.393	   0.269	  0.133	  2.99 	   3.2  	        5.58	   -2.585
           4	   1.587	   0.021	  0.135	  1.991	   0.25 	        5.34	   -3.484
           5	   2.946	   0.444	  0.136	  3.773	   5.2  	        5.76	   -2.099
           5	   2.204	   0.174	  0.144	  3.812	   2    	        5.98	   -4.334
           4	   2.205	   0.179	  0.131	  2.42 	   2.75 	        5.1 	   -2.185
           4	   2.903	   0.169	  0.213	  3.861	   2.75 	        5.44	   -4.396
           3	   2.558	   0.17 	  0.149	  2.784	   3.667	        4.6 	   -1.994
           5	   2.358	   0.228	  0.138	  3.22 	   2.8  	        5.7 	   -3.144
           4	   2.509	   0.227	  0.077	  2.64 	   3.25 	        4.91	   -2.203
           3	   2.876	   0.021	  0.178	  1.991	   0.333	        4.74	   -4.733
           3	   3.432	   0.183	  0.103	  2.535	   3.333	        4.33	   -2.92
           3	   2.291	   0.108	  0.051	  1.842	   2    	        4.57	   -2.292
           3	   1.62 	   0.01 	  0.051	  1.991	   0.333	        4.44	   -3.339
           4	   1.582	   0.021	  0.135	  1.991	   0.25 	        5.22	   -3.479
           5	   1.386	   0.153	  0.037	  1.815	   1.8  	        5.83	   -1.591
           5	   1.899	   0.256	  0.09 	  2.543	   2.8  	        5.32	   -1.988
           4	   2.567	   0.158	  0.111	  2.859	   2    	        5.27	   -3.695
           4	   3.26 	   0.179	  0.207	  3.778	   2.5  	        5.13	   -4.924
           4	   2.474	   0.242	  0.122	  2.704	   3.75 	        5.51	   -1.792
           4	   2.399	   0.252	  0.181	  3.368	   3.5  	        5.49	   -2.7
           4	   1.427	   0.071	  0.087	  1.545	   1.25 	        5.42	   -1.88
           3	   2.841	   0.021	  0.178	  1.991	   0.333	        5.12	   -4.698
           3	   3.041	   0.206	  0.171	  2.423	   3.667	        4.44	   -2.174
           5	   2.72 	   0.31 	  0.133	  4.104	   3.6  	        5.68	   -3.667
           4	   2.25 	   0.108	  0.063	  1.842	   1.5  	        4.88	   -2.763
           4	   1.718	   0.122	  0.049	  1.858	   1.75 	        5.17	   -1.997
           5	   2.368	   0.309	  0.152	  3.207	   3.8  	        5.78	   -2.236
           5	   1.979	   0.222	  0.145	  3.053	   2.4  	        5.41	   -2.999
           3	   2.116	   0.021	  0.178	  1.991	   0.333	        4.67	   -3.973
           5	   2.507	   0.283	  0.207	  4.226	   3.4  	        5.36	   -3.823
           3	   2.457	   0.196	  0.043	  1.742	   3.667	        4.99	   -0.771
           4	   2.803	   0.263	  0.084	  3.334	   3.75 	        5.37	   -2.734
           5	   1.366	   0.15 	  0.042	  1.819	   1.6  	        5.98	   -1.777
           4	   2.508	   0.21 	  0.126	  2.275	   2.5  	        5.11	   -2.619
           3	   2.376	   0.152	  0.044	  1.598	   3.333	        4.46	   -0.837
           3	   3.365	   0.311	  0.096	  2.453	   7    	        5.06	    0.775
           3	   3.512	   0.319	  0.058	  2.383	   5.667	        5.86	   -0.605
           3	   3.139	   0.171	  0.222	  2.8  	   3    	        4.5 	   -3.332
           3	   3.32 	   0.253	  0.096	  2.617	   4.667	        4.45	   -1.619
           5	   3.137	   0.326	  0.229	  3.888	   3.8  	        5.63	   -3.78
           3	   2.441	   0.153	  0.045	  1.845	   2.667	        4.77	   -1.817
           3	   2.515	   0.162	  0.174	  2.789	   3.667	        4.81	   -1.973
           4	   1.998	   0.175	  0.088	  2.477	   2.5  	        5.8 	   -2.238
           3	   2.38 	   0.062	  0.081	  1.657	   1    	        4.82	   -3.18
           3	   2.67 	   0.133	  0.119	  1.602	   2.667	        4.62	   -1.857
           3	   2.738	   0.118	  0.099	  2.829	   2.333	        5.01	   -3.451
           3	   2.299	   0.132	  0.077	  1.866	   2.667	        4.37	   -1.707
           3	   2.45 	   0.155	  0.047	  1.791	   3.333	        4.75	   -1.11
           4	   2.36 	   0.232	  0.121	  2.629	   3.25 	        4.95	   -2.092
           4	   2.479	   0.159	  0.11 	  2.833	   2.5  	        5.29	   -3.081
           4	   2.664	   0.199	  0.137	  2.499	   2.75 	        5.16	   -2.749
           3	   3.023	   0.156	  0.085	  2.768	   3    	        5.09	   -3.032
           4	   2.683	   0.239	  0.137	  3.564	   3.75 	        5.14	   -2.873
           5	   2.795	   0.271	  0.183	  4.45 	   3    	        5.52	   -4.699
           5	   1.781	   0.06 	  0.058	  1.657	   0.4  	        5.73	   -3.156
           5	   1.265	   0.021	  0.109	  1.991	   0.2  	        5.62	   -3.186
           4	   1.287	   0.01 	  0.074	  1.991	   0.25 	        4.83	   -3.112
           3	   1.902	   0.071	  0.11 	  1.545	   1.667	        4.75	   -1.961
           4	   2.2  	   0.195	  0.129	  2.468	   2.75 	        4.85	   -2.242
           5	   2.698	   0.225	  0.106	  3.495	   2.8  	        5.75	   -3.724
           4	   2.461	   0.134	  0.175	  2.634	   1.5  	        5.19	   -3.904
           4	   3.316	   0.33 	  0.156	  3.271	   4.75 	        5.51	   -2.323
           3	   2.109	   0.109	  0.104	  1.79 	   2    	        4.45	   -2.112
           3	   2.459	   0.212	  0.069	  1.803	   3.667	        4.69	   -0.876
           3	   3.413	   0.313	  0.099	  2.514	   5    	        4.49	   -1.339
           4	   1.718	   0.107	  0.059	  1.889	   1.5  	        5.24	   -2.273
           4	   2.231	   0.203	  0.131	  2.339	   3.5  	        5.45	   -1.404
           4	   3.228	   0.247	  0.224	  3.466	   3.25 	        6.18	   -3.915
           3	   2.291	   0.135	  0.063	  1.828	   2.667	        4.46	   -1.65
           3	   3.399	   0.249	  0.1  	  2.504	   5.333	        4.63	   -0.919
           5	   2.723	   0.417	  0.151	  3.825	   4.8  	        5.41	   -2.316
           3	   3.45 	   0.226	  0.127	  2.484	   4    	        4.64	   -2.287
           4	   3.361	   0.263	  0.129	  3.418	   4    	        5.27	   -3.171
           5	   2.103	   0.169	  0.158	  3.749	   1.8  	        5.33	   -4.379
           5	   2.644	   0.289	  0.085	  3.237	   3    	        5.8 	   -3.255
           4	   3.429	   0.314	  0.081	  2.969	   4.5  	        5.18	   -2.293
           3	   2.657	   0.161	  0.116	  2.517	   3    	        4.99	   -2.451
           4	   2.151	   0.109	  0.083	  1.79 	   1.5  	        5.5 	   -2.633
           5	   2.864	   0.295	  0.146	  4.585	   3.4  	        6.23	   -4.49
