  Partitions	  BCS[-]	  ICP[-]	  SM[+]	  MQ[+]	  IFN[-]	  WC_time[-]	  Loss[-]
           4	   2.456	   0.399	  0.093	  2.043	   5.25 	        5.23	    0.259
           4	   1.69 	   0.173	  0.192	  2.281	   3    	        4.61	   -1.336
           4	   1.863	   0.232	  0.23 	  2.297	   3    	        4.81	   -1.622
           2	   3.605	   0.213	  0.15 	  1.64 	   5.5  	        3.72	   -0.108
           3	   3.283	   0.384	  0.113	  2.459	   7    	        4.18	    0.761
           2	   3.414	   0.319	  0.054	  1.641	   8.5  	        3.93	    3.072
           2	   3.367	   0.12 	  0.122	  1.364	   3.5  	        3.54	   -1.473
           4	   2.51 	   0.327	  0.274	  2.648	   4.5  	        4.93	   -1.259
           4	   2.444	   0.381	  0.287	  2.883	   5.25 	        4.55	   -0.745
           4	   2.462	   0.38 	  0.25 	  2.845	   5.25 	        4.68	   -0.687
           2	   2.418	   0.063	  0.222	  1.39 	   2    	        3.59	   -2.093
           2	   3.569	   0.295	  0.085	  1.58 	   7.5  	        3.54	    1.971
           3	   3.514	   0.455	  0.141	  2.029	   7.333	        4.19	    1.194
           4	   2.618	   0.484	  0.216	  2.743	   6    	        4.6 	   -0.061
           3	   3.232	   0.344	  0.169	  2.047	   6.333	        4.49	    0.541
           3	   2.244	   0.125	  0.101	  1.364	   2.667	        4.39	   -1.167
           2	   1.869	   0.069	  0.183	  1.471	   1.5  	        3.55	   -2.092
           3	   2.253	   0.222	  0.127	  1.999	   4    	        4.37	   -0.601
           3	   3.283	   0.399	  0.114	  2.22 	   7.667	        4.37	    1.651
           4	   2.636	   0.407	  0.138	  2.48 	   5.5  	        5.32	   -0.161
           3	   3.283	   0.377	  0.148	  2.216	   7    	        4.19	    0.976
           4	   2.462	   0.33 	  0.266	  2.951	   4.75 	        4.82	   -1.259
           4	   2.636	   0.474	  0.134	  2.186	   5.75 	        4.72	    0.32
           4	   2.462	   0.346	  0.259	  2.931	   5    	        4.8 	   -0.998
           3	   2.393	   0.318	  0.203	  2.186	   6    	        4.17	    0.9
           4	   3.158	   0.526	  0.14 	  2.403	   7    	        4.65	    0.773
           3	   2.276	   0.317	  0.03 	  1.997	   5.667	        4.08	    1.047
           4	   3.385	   0.563	  0.182	  2.462	   6.75 	        4.93	    0.158
           3	   2.738	   0.35 	  0.091	  2.058	   7    	        4.29	    1.763
           4	   2.462	   0.327	  0.259	  2.879	   5    	        4.61	   -0.927
           3	   3.283	   0.341	  0.124	  2.362	   6.667	        4.08	    0.557
           4	   3.077	   0.487	  0.18 	  2.349	   6.75 	        5.12	    0.657
           4	   2.462	   0.47 	  0.083	  2.092	   6.25 	        5.11	    1.143
           2	   3.379	   0.104	  0.126	  1.634	   4    	        3.66	   -1.243
           3	   2.642	   0.29 	  0.207	  2.229	   5.667	        4.45	    0.299
           2	   3.605	   0.213	  0.15 	  1.64 	   5.5  	        3.64	   -0.108
           3	   2.253	   0.262	  0.229	  2.243	   4.667	        4.02	   -0.32
           3	   1.246	   0.074	  0.086	  1.628	   1.333	        4.39	   -1.701
           4	   1.863	   0.256	  0.055	  1.668	   3.5  	        4.79	   -0.342
           4	   1.69 	   0.236	  0.179	  2.234	   3.5  	        4.66	   -0.839
           4	   2.462	   0.354	  0.183	  2.945	   5.5  	        4.52	   -0.444
           3	   2.276	   0.243	  0.049	  1.69 	   5.333	        4.22	    1.075
           3	   2.276	   0.258	  0.188	  2.378	   4.667	        4.33	   -0.433
           4	   3.247	   0.366	  0.21 	  2.731	   4.75 	        4.53	   -1.804
           2	   3.379	   0.162	  0.104	  1.642	   5    	        3.7 	   -0.287
           3	   2.253	   0.255	  0.227	  2.286	   4.667	        4.07	   -0.354
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        3.76	   -0.826
           4	   2.737	   0.359	  0.217	  2.642	   5.5  	        4.97	   -0.455
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        3.81	   -0.826
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        3.76	   -0.826
           3	   2.253	   0.16 	  0.246	  2.333	   3.667	        4.1 	   -1.325
           3	   3.476	   0.471	  0.113	  2.043	   8    	        4.15	    1.897
           3	   2.268	   0.307	  0.222	  2.226	   5.333	        4.45	    0.31
           3	   2.484	   0.227	  0.298	  2.299	   3.667	        4.17	   -1.641
           4	   3.391	   0.492	  0.189	  2.848	   6.5  	        4.87	   -0.42
           3	   2.253	   0.16 	  0.246	  2.333	   3.667	        4.81	   -1.325
           4	   2.462	   0.369	  0.257	  2.878	   5.25 	        4.63	   -0.716
           3	   2.253	   0.172	  0.243	  2.351	   4    	        4.16	   -1.019
           3	   2.403	   0.235	  0.284	  2.276	   4.333	        4.14	   -0.865
           4	   2.809	   0.428	  0.132	  2.654	   6.25 	        4.85	    0.227
           2	   3.726	   0.387	  0.059	  1.555	   9.5  	        3.72	    3.773
           3	   2.276	   0.414	  0.202	  2.191	   7    	        4.6 	    1.917
           2	   2.418	   0.063	  0.222	  1.39 	   2    	        3.71	   -2.093
           3	   3.283	   0.385	  0.134	  2.281	   7    	        4.08	    0.917
           2	   1.869	   0.069	  0.183	  1.471	   1.5  	        3.7 	   -2.092
           2	   1.869	   0.047	  0.014	  0.991	   0.5  	        3.68	   -2.421
           3	   1.246	   0.027	  0.178	  1.639	   1    	        4.46	   -2.09
           3	   3.514	   0.323	  0.169	  2.345	   6.333	        4.92	   -0.018
           3	   3.283	   0.324	  0.171	  2.322	   6    	        4.31	   -0.1
           3	   2.268	   0.191	  0.068	  1.652	   3.667	        4.58	   -0.512
           4	   2.982	   0.525	  0.156	  2.521	   6.75 	        4.62	    0.566
           3	   3.283	   0.402	  0.119	  2.198	   8    	        4.24	    1.998
           4	   2.462	   0.347	  0.229	  2.915	   5.25 	        4.77	   -0.703
           2	   1.869	   0.022	  0.265	  1.648	   1    	        3.62	   -2.804
           3	   2.642	   0.357	  0.182	  1.857	   6    	        4.32	    0.962
           4	   1.964	   0.329	  0.205	  2.364	   4.5  	        4.82	   -0.362
           3	   2.789	   0.219	  0.111	  2.001	   4.667	        4.55	   -0.453
           2	   1.869	   0.022	  0.265	  1.648	   1    	        3.57	   -2.804
           2	   3.414	   0.247	  0.08 	  1.774	   7    	        3.72	    1.485
           4	   1.69 	   0.325	  0.172	  2.225	   4    	        4.64	   -0.412
           4	   2.322	   0.31 	  0.212	  2.624	   4.75 	        5   	   -0.718
           4	   3.391	   0.528	  0.177	  2.593	   6.75 	        4.65	    0.061
           2	   3.255	   0.256	  0.044	  1.476	   7.5  	        3.53	    2.469
           2	   3.402	   0.144	  0.096	  1.667	   5    	        3.57	   -0.309
           3	   1.246	   0.027	  0.178	  1.648	   1    	        4.19	   -2.099
           4	   1.69 	   0.202	  0.06 	  1.687	   3    	        4.72	   -0.639
           2	   3.478	   0.332	  0.021	  1.506	   8    	        3.53	    2.663
           4	   1.964	   0.192	  0.17 	  2.03 	   2.75 	        4.66	   -1.606
           4	   2.737	   0.415	  0.23 	  2.618	   5.5  	        4.7 	   -0.5
           3	   3.283	   0.354	  0.152	  2.269	   6.667	        4.24	    0.609
           4	   2.597	   0.343	  0.212	  2.402	   5.25 	        4.53	   -0.304
           2	   3.379	   0.162	  0.104	  1.642	   5    	        3.58	   -0.287
           2	   3.379	   0.217	  0.086	  1.653	   5.5  	        3.57	    0.165
           3	   2.515	   0.339	  0.211	  1.892	   5.667	        4.04	    0.71
           3	   2.403	   0.294	  0.214	  2.219	   6.333	        4.52	    1.203
           2	   3.726	   0.265	  0.068	  1.557	   6.5  	        3.82	    0.884
           2	   3.605	   0.278	  0.079	  1.696	   7.5  	        4.08	    1.842
           4	   3.139	   0.453	  0.167	  2.819	   6    	        4.75	   -0.578
           2	   3.414	   0.302	  0.056	  1.628	   7.5  	        3.73	    2.1
           2	   3.414	   0.265	  0.05 	  1.728	   7.5  	        3.62	    2.043
           3	   1.612	   0.085	  0.329	  2.036	   2    	        4.03	   -2.062
           4	   2.462	   0.33 	  0.266	  2.951	   4.75 	        4.54	   -1.259
           4	   2.604	   0.458	  0.151	  2.451	   6.25 	        4.9 	    0.586
           3	   2.253	   0.128	  0.087	  1.703	   3    	        4.84	   -1.171
           2	   3.379	   0.256	  0.074	  1.611	   6.5  	        4.75	    1.18
           3	   2.276	   0.414	  0.202	  2.191	   7    	        4.38	    1.917
           4	   1.964	   0.166	  0.162	  2.041	   3    	        4.62	   -1.333
           4	   2.904	   0.482	  0.237	  2.515	   6    	        4.7 	   -0.138
           3	   2.642	   0.329	  0.192	  2.042	   6    	        4.51	    0.795
           4	   2.636	   0.413	  0.236	  2.803	   6    	        4.75	   -0.088
           4	   2.137	   0.29 	  0.343	  2.676	   3.75 	        4.55	   -1.696
           3	   2.715	   0.257	  0.12 	  2.066	   4.667	        4.22	   -0.491
           3	   2.253	   0.16 	  0.246	  2.333	   3.667	        4.12	   -1.325
           2	   1.869	   0.005	  0.015	  1    	   0.5  	        3.57	   -2.389
           4	   1.964	   0.166	  0.162	  2.041	   3    	        4.79	   -1.333
           2	   3.111	   0.183	  0.098	  1.417	   5    	        3.66	    0.191
           2	   1.869	   0.022	  0.265	  1.648	   1    	        3.7 	   -2.804
           2	   3.605	   0.213	  0.15 	  1.64 	   5.5  	        3.82	   -0.108
           3	   3.283	   0.33 	  0.131	  2.514	   6.333	        4.31	    0.075
           2	   3.605	   0.213	  0.15 	  1.64 	   5.5  	        3.98	   -0.108
           2	   3.379	   0.15 	  0.11 	  1.719	   5    	        3.74	   -0.358
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        3.66	   -0.826
           2	   2.562	   0.045	  0.128	  1.639	   1.5  	        3.68	   -2.874
           4	   3.391	   0.492	  0.176	  2.905	   6.5  	        4.56	   -0.464
           2	   3.379	   0.186	  0.101	  1.653	   5    	        3.59	   -0.319
           2	   2.418	   0.063	  0.222	  1.39 	   2    	        3.69	   -2.093
           4	   2.149	   0.441	  0.21 	  2.484	   6.25 	        4.6 	    0.966
           4	   1.964	   0.166	  0.295	  2.682	   3    	        4.61	   -2.107
           3	   2.253	   0.144	  0.253	  2.343	   3.333	        4.09	   -1.66
           3	   2.253	   0.16 	  0.246	  2.333	   3.667	        4.12	   -1.325
           2	   3.379	   0.155	  0.095	  1.705	   5.5  	        3.68	    0.166
           4	   1.696	   0.295	  0.226	  2.554	   4.5  	        4.8 	   -0.271
           3	   3.283	   0.422	  0.099	  2.012	   7.333	        4.37	    1.517
           4	   2.456	   0.456	  0.225	  2.549	   6    	        4.89	    0.314
           4	   1.556	   0.234	  0.172	  1.81 	   2.75 	        4.87	   -1.022
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        3.91	   -0.826
           4	   2.054	   0.383	  0.086	  2.093	   5    	        4.6 	    0.384
           3	   2.253	   0.25 	  0.12 	  2.009	   4.667	        4.17	    0.035
           4	   1.964	   0.166	  0.295	  2.682	   3    	        4.84	   -2.107
           4	   2.474	   0.398	  0.247	  2.833	   5.5  	        4.73	   -0.452
           4	   2.474	   0.45 	  0.176	  2.591	   6.5  	        5.64	    0.809
           4	   3.139	   0.523	  0.15 	  2.672	   6.5  	        4.86	    0.016
           4	   2.462	   0.487	  0.096	  2.01 	   6.5  	        4.58	    1.445
           2	   3.535	   0.259	  0.082	  1.663	   7    	        3.85	    1.461
           4	   2.149	   0.408	  0.217	  2.419	   5.25 	        4.94	    0.057
           3	   2.946	   0.264	  0.11 	  1.887	   5.333	        4.17	    0.126
           3	   2.276	   0.324	  0.139	  1.895	   5.667	        4.45	    1.033
           4	   2.809	   0.428	  0.173	  2.56 	   6    	        4.71	    0.03
           3	   3.299	   0.335	  0.122	  2.483	   6.667	        4.2 	    0.428
           4	   1.707	   0.439	  0.199	  2.385	   5.75 	        4.71	    1.02
           2	   1.869	   0.022	  0.265	  1.648	   1    	        3.77	   -2.804
           4	   2.513	   0.408	  0.248	  2.781	   5.75 	        4.63	   -0.2
           4	   1.683	   0.199	  0.198	  2.005	   3.25 	        4.88	   -0.835
           2	   3.151	   0.242	  0.068	  1.529	   5.5  	        3.97	    0.51
           4	   3.139	   0.524	  0.143	  2.592	   6.75 	        4.78	    0.352
           4	   2.462	   0.353	  0.136	  2.265	   5    	        4.55	   -0.216
           3	   2.276	   0.258	  0.188	  2.378	   4.667	        4.22	   -0.433
           4	   2.575	   0.411	  0.246	  2.836	   5.75 	        4.54	   -0.318
           3	   2.357	   0.315	  0.218	  2.206	   6    	        4.5 	    0.904
           2	   3.379	   0.146	  0.114	  1.643	   4.5  	        3.99	   -0.782
           2	   3.726	   0.205	  0.171	  1.659	   4.5  	        3.66	   -1.261
           3	   3.299	   0.467	  0.132	  2.133	   8    	        4.82	    1.969
           4	   2.668	   0.481	  0.05 	  2.003	   6.5  	        4.69	    1.298
           2	   3.379	   0.123	  0.123	  1.703	   4    	        3.95	   -1.328
           3	   3.491	   0.27 	  0.146	  2.218	   6    	        4.33	   -0.125
           4	   2.737	   0.396	  0.206	  2.636	   5.5  	        4.58	   -0.475
           3	   3.258	   0.442	  0.1  	  2.066	   7.333	        4.26	    1.467
           2	   3.379	   0.15 	  0.11 	  1.719	   5    	        3.83	   -0.358
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        3.63	   -0.826
           4	   2.462	   0.329	  0.137	  2.33 	   4.75 	        4.56	   -0.508
           4	   2.462	   0.437	  0.101	  2.053	   6.5  	        4.6 	    1.447
           2	   3.726	   0.387	  0.059	  1.555	   9.5  	        3.95	    3.773
           2	   3.379	   0.14 	  0.128	  1.643	   4.5  	        3.55	   -0.79
           2	   3.726	   0.204	  0.096	  1.69 	   6    	        3.61	    0.284
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        4.19	   -0.826
           4	   2.737	   0.401	  0.204	  2.598	   6.25 	        4.59	    0.31
           4	   2.723	   0.505	  0.22 	  2.746	   6    	        4.87	   -0.194
           3	   3.283	   0.448	  0.065	  1.839	   7.667	        4.12	    2.032
           3	   3.275	   0.395	  0.125	  1.936	   7.667	        4.33	    1.936
           2	   3.379	   0.15 	  0.11 	  1.719	   5    	        3.95	   -0.358
           2	   3.414	   0.331	  0.043	  1.378	  10.5  	        3.63	    5.334
           3	   2.619	   0.156	  0.125	  1.948	   3.667	        4.21	   -1.181
           2	   1.869	   0.174	  0.087	  1.331	   4    	        3.56	    0.539
           2	   3.726	   0.205	  0.171	  1.659	   4.5  	        3.56	   -1.261
           3	   3.363	   0.309	  0.162	  2.099	   5.667	        4.14	   -0.266
           3	   3.283	   0.347	  0.167	  2.269	   6.333	        4.12	    0.267
           3	   3.283	   0.347	  0.167	  2.269	   6.333	        4.09	    0.267
           3	   3.155	   0.291	  0.13 	  2.021	   6    	        4.14	    0.403
           3	   3.283	   0.379	  0.105	  2.289	   7    	        4.63	    0.944
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        3.75	   -0.826
           4	   2.737	   0.358	  0.199	  2.74 	   5.25 	        4.53	   -0.784
           3	   2.985	   0.189	  0.144	  1.927	   4    	        4.23	   -1.245
           3	   2.244	   0.167	  0.101	  1.353	   2.667	        4.15	   -1.198
           4	   2.462	   0.353	  0.264	  2.89 	   5    	        5.01	   -0.969
           4	   1.976	   0.282	  0.277	  2.61 	   4.25 	        5.03	   -0.895
           3	   3.283	   0.354	  0.152	  2.269	   6.667	        4.23	    0.609
           4	   2.636	   0.472	  0.161	  2.553	   6.25 	        4.58	    0.428
           2	   1.869	   0.022	  0.265	  1.648	   1    	        3.56	   -2.804
           3	   3.283	   0.333	  0.129	  2.5  	   6.667	        4.63	    0.422
           4	   2.618	   0.455	  0.184	  2.652	   6.25 	        4.75	    0.341
           3	   3.347	   0.305	  0.177	  2.019	   5.333	        4.49	   -0.515
           2	   3.402	   0.155	  0.095	  1.69 	   5.5  	        3.75	    0.158
           3	   2.85 	   0.268	  0.281	  2.041	   4.333	        4.76	   -1.107
           3	   3.283	   0.401	  0.113	  2.066	   7    	        4.43	    1.137
           2	   3.605	   0.213	  0.15 	  1.64 	   5.5  	        4.66	   -0.108
           4	   1.964	   0.324	  0.241	  2.449	   4.25 	        4.74	   -0.728
           4	   2.737	   0.33 	  0.245	  2.676	   4.75 	        4.6 	   -1.238
           3	   3.514	   0.347	  0.175	  2.33 	   6    	        4.31	   -0.366
           4	   1.69 	   0.307	  0.187	  2.439	   4    	        4.71	   -0.623
           3	   2.253	   0.144	  0.253	  2.343	   3.333	        4.44	   -1.66
           4	   2.618	   0.345	  0.155	  2.266	   4.5  	        5.04	   -0.884
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        3.69	   -0.826
           3	   2.276	   0.334	  0.035	  1.612	   6    	        4.05	    1.743
           4	   3.233	   0.471	  0.174	  2.366	   6.25 	        4.61	    0.006
           4	   1.69 	   0.291	  0.174	  2.232	   3.75 	        4.75	   -0.637
           3	   2.619	   0.145	  0.202	  2.043	   3.333	        4.35	   -1.676
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        3.75	   -0.826
           3	   2.253	   0.22 	  0.235	  2.202	   4.333	        4.59	   -0.577
           2	   1.869	   0.022	  0.265	  1.648	   1    	        4   	   -2.804
           2	   1.869	   0.069	  0.183	  1.471	   1.5  	        3.78	   -2.092
           2	   3.379	   0.198	  0.077	  1.584	   5.5  	        3.61	    0.262
